sensorRange,acoCandidateCount,acoStepLength,acoAlpha,acoBeta,n_runs,convergence_rate,mean_ct,std_ct,median_ct,mean_victims
100.0,12,75.0,0.5,1.0,11,0.18181818181818182,47.7561933842185,5.240972675358363,47.7561933842185,3.6363636363636362
100.0,12,75.0,0.5,1.5,11,0.2727272727272727,72.66870662231474,28.938773490302967,80.43235474540079,3.8181818181818183
100.0,12,75.0,0.5,2.0,11,0.45454545454545453,51.2837746247504,18.2069172293953,52.67914213260425,3.8181818181818183
100.0,12,75.0,0.5,2.5,11,0.45454545454545453,64.67203631299142,18.649686041570547,64.0147200562119,4.0
100.0,12,75.0,0.5,3.0,11,0.18181818181818182,57.49427470991621,6.286575127585843,57.49427470991621,3.4545454545454546
100.0,12,75.0,0.5,3.5,11,0.18181818181818182,59.42889516759682,3.550608638289477,59.42889516759682,3.6363636363636362
100.0,12,75.0,0.5,4.0,11,0.36363636363636365,69.7229418312755,17.63189146704091,63.102879646635316,3.727272727272727
100.0,12,75.0,1.0,1.0,11,0.36363636363636365,69.85268683444608,16.262451459443902,74.77350298775151,3.8181818181818183
100.0,12,75.0,1.0,1.5,11,0.18181818181818182,63.47234138057061,32.405363354128895,63.47234138057061,3.909090909090909
100.0,12,75.0,1.0,2.0,11,0.45454545454545453,51.2837746247504,18.2069172293953,52.67914213260425,3.8181818181818183
100.0,12,75.0,1.0,2.5,11,0.36363636363636365,58.46294909281294,11.038668689426352,58.53185743148674,3.909090909090909
100.0,12,75.0,1.0,3.0,11,0.18181818181818182,57.10518010071591,5.736312254208515,57.10518010071591,3.4545454545454546
100.0,12,75.0,1.0,3.5,11,0.18181818181818182,59.03980055839652,3.0003457649121494,59.03980055839652,3.5454545454545454
100.0,12,75.0,1.0,4.0,11,0.18181818181818182,59.03980055839652,3.0003457649121494,59.03980055839652,3.5454545454545454
100.0,12,75.0,1.5,1.0,11,0.36363636363636365,65.4442196364447,20.887829709550832,69.46394168616106,3.8181818181818183
100.0,12,75.0,1.5,1.5,11,0.2727272727272727,69.74628616839902,11.136941970110112,76.08130298567886,3.727272727272727
100.0,12,75.0,1.5,2.0,11,0.36363636363636365,56.99666260195721,14.788882652066096,59.6356278513405,3.6363636363636362
100.0,12,75.0,1.5,2.5,11,0.36363636363636365,61.46642360947221,7.642610318602686,61.032595135004044,3.8181818181818183
100.0,12,75.0,1.5,3.0,11,0.2727272727272727,50.41117268179434,12.283397132415054,53.04899480676158,3.727272727272727
100.0,12,75.0,1.5,3.5,11,0.2727272727272727,51.700919653581416,12.88714693637395,56.9182357221228,3.727272727272727
100.0,12,75.0,1.5,4.0,11,0.2727272727272727,51.700919653581416,12.88714693637395,56.9182357221228,3.727272727272727
100.0,12,75.0,2.0,1.0,11,0.18181818181818182,45.41795394904521,7.820811592602025,45.41795394904521,3.909090909090909
100.0,12,75.0,2.0,1.5,11,0.2727272727272727,79.50781036078796,5.771692667079534,76.27063763747022,3.4545454545454546
100.0,12,75.0,2.0,2.0,11,0.36363636363636365,56.99666260195721,14.788882652066096,59.6356278513405,3.6363636363636362
100.0,12,75.0,2.0,2.5,11,0.36363636363636365,61.46642360947221,7.642610318602686,61.032595135004044,3.8181818181818183
100.0,12,75.0,2.0,3.0,11,0.2727272727272727,50.41117268179434,12.283397132415054,53.04899480676158,3.8181818181818183
100.0,12,75.0,2.0,3.5,11,0.2727272727272727,51.700919653581416,12.88714693637395,56.9182357221228,3.6363636363636362
100.0,12,75.0,2.0,4.0,11,0.2727272727272727,53.6129353429593,15.208929291879294,56.9182357221228,3.6363636363636362
100.0,12,75.0,2.5,1.0,11,0.2727272727272727,58.09802779492205,22.64807641267042,50.94810286055647,3.6363636363636362
100.0,12,75.0,2.5,1.5,11,0.2727272727272727,79.50781036078796,5.771692667079534,76.27063763747022,3.4545454545454546
100.0,12,75.0,2.5,2.0,11,0.36363636363636365,54.92990488648438,12.668733256730016,57.535757126149775,3.5454545454545454
100.0,12,75.0,2.5,2.5,11,0.36363636363636365,61.46642360947221,7.642610318602686,61.032595135004044,3.6363636363636362
100.0,12,75.0,2.5,3.0,11,0.2727272727272727,50.41117268179434,12.283397132415054,53.04899480676158,3.909090909090909
100.0,12,75.0,2.5,3.5,11,0.2727272727272727,60.01922429101179,24.69303021752802,56.9182357221228,3.8181818181818183
100.0,12,75.0,2.5,4.0,11,0.2727272727272727,53.6129353429593,15.208929291879294,56.9182357221228,3.6363636363636362
100.0,12,100.0,0.5,1.0,11,0.5454545454545454,59.46456567007592,15.704239931984944,58.38433284175568,4.363636363636363
100.0,12,100.0,0.5,1.5,11,0.5454545454545454,59.423695341581556,17.727639514196095,51.30650645955656,4.454545454545454
100.0,12,100.0,0.5,2.0,11,0.36363636363636365,57.70656580087248,11.603755040100951,55.72954737113547,4.090909090909091
100.0,12,100.0,0.5,2.5,11,0.5454545454545454,59.35456128410167,15.478221162205768,55.72954737113547,4.454545454545454
100.0,12,100.0,0.5,3.0,11,0.45454545454545453,54.760848362473304,12.105446110917873,55.39665622571357,4.363636363636363
100.0,12,100.0,0.5,3.5,11,0.5454545454545454,60.01472522515932,16.818227997178386,55.72954737113547,4.454545454545454
100.0,12,100.0,0.5,4.0,11,0.6363636363636364,61.53933588862593,17.595944151698696,56.06243851655736,4.545454545454546
100.0,12,100.0,1.0,1.0,11,0.5454545454545454,59.862713447823914,26.03463405176264,45.442312780895904,4.2727272727272725
100.0,12,100.0,1.0,1.5,11,0.5454545454545454,60.75527019550834,18.478159790532988,55.72954737113547,4.363636363636363
100.0,12,100.0,1.0,2.0,11,0.45454545454545453,62.65134038178591,15.481395556201967,56.06243851655736,4.2727272727272725
100.0,12,100.0,1.0,2.5,11,0.45454545454545453,56.830777419327276,17.37258953549466,55.39665622571357,4.2727272727272725
100.0,12,100.0,1.0,3.0,11,0.5454545454545454,59.42355940778848,16.78632194297357,55.72954737113547,4.363636363636363
100.0,12,100.0,1.0,3.5,11,0.45454545454545453,54.257458694873684,12.33131303416647,55.39665622571357,4.2727272727272725
100.0,12,100.0,1.0,4.0,11,0.45454545454545453,53.31796788241718,13.903461452802933,55.39665622571357,4.2727272727272725
100.0,12,100.0,1.5,1.0,11,0.45454545454545453,55.47903647590024,22.298452716346763,46.80652282809927,4.0
100.0,12,100.0,1.5,1.5,11,0.6363636363636364,65.3861214177164,20.49162268113189,56.06243851655736,4.545454545454546
100.0,12,100.0,1.5,2.0,11,0.45454545454545453,55.37349736720478,9.65717020152227,55.39665622571357,4.2727272727272725
100.0,12,100.0,1.5,2.5,11,0.45454545454545453,54.90857548030415,13.553336568242875,55.39665622571357,4.2727272727272725
100.0,12,100.0,1.5,3.0,11,0.5454545454545454,57.821724458602546,14.066732652759896,55.72954737113547,4.363636363636363
100.0,12,100.0,1.5,3.5,11,0.5454545454545454,58.59235147648733,15.310022778748564,55.72954737113547,4.363636363636363
100.0,12,100.0,1.5,4.0,11,0.45454545454545453,53.31796788241718,13.903461452802933,55.39665622571357,4.2727272727272725
100.0,12,100.0,2.0,1.0,11,0.36363636363636365,45.72979627698506,5.413879848738687,45.442312780895904,4.0
100.0,12,100.0,2.0,1.5,11,0.6363636363636364,64.340265876696,19.236527919771373,56.06243851655736,4.545454545454546
100.0,12,100.0,2.0,2.0,11,0.6363636363636364,62.38387717275212,13.46065839671564,56.06243851655736,4.545454545454546
100.0,12,100.0,2.0,2.5,11,0.45454545454545453,54.90857548030415,13.553336568242875,55.39665622571357,4.2727272727272725
100.0,12,100.0,2.0,3.0,11,0.5454545454545454,57.821724458602546,14.066732652759896,55.72954737113547,4.454545454545454
100.0,12,100.0,2.0,3.5,11,0.5454545454545454,57.821724458602546,14.066732652759896,55.72954737113547,4.454545454545454
100.0,12,100.0,2.0,4.0,11,0.45454545454545453,53.31796788241718,13.903461452802933,55.39665622571357,4.2727272727272725
100.0,12,100.0,2.5,1.0,11,0.36363636363636365,45.72979627698506,5.413879848738687,45.442312780895904,4.0
100.0,12,100.0,2.5,1.5,11,0.45454545454545453,57.24608449290905,18.211856772470547,55.39665622571357,4.363636363636363
100.0,12,100.0,2.5,2.0,11,0.45454545454545453,56.85236632930277,11.100278988587698,55.39665622571357,4.363636363636363
100.0,12,100.0,2.5,2.5,11,0.45454545454545453,54.90857548030415,13.553336568242875,55.39665622571357,4.363636363636363
100.0,12,100.0,2.5,3.0,11,0.5454545454545454,59.66800017266752,16.81865292225642,55.72954737113547,4.454545454545454
100.0,12,100.0,2.5,3.5,11,0.6363636363636364,63.59198731153255,18.533922877468523,56.06243851655736,4.545454545454546
100.0,12,100.0,2.5,4.0,11,0.45454545454545453,55.533498739295155,17.985321725667472,55.39665622571357,4.363636363636363
100.0,12,125.0,0.5,1.0,11,0.45454545454545453,64.58391922253716,15.710138187999036,69.71021055433168,4.0
100.0,12,125.0,0.5,1.5,11,0.45454545454545453,62.21174264154122,12.445106869544572,62.47209754898677,4.181818181818182
100.0,12,125.0,0.5,2.0,11,0.36363636363636365,59.387376766142445,24.151430876222776,49.48920731022867,4.090909090909091
100.0,12,125.0,0.5,2.5,11,0.45454545454545453,62.407714177169055,21.97910144680533,55.02482223561935,4.0
100.0,12,125.0,0.5,3.0,11,0.5454545454545454,66.88978943457761,22.51663189745775,64.75694302844745,4.181818181818182
100.0,12,125.0,0.5,3.5,11,0.5454545454545454,66.88978943457761,22.51663189745775,64.75694302844745,4.181818181818182
100.0,12,125.0,0.5,4.0,11,0.45454545454545453,61.31810679963146,20.023012626046338,55.02482223561935,4.090909090909091
100.0,12,125.0,1.0,1.0,11,0.36363636363636365,60.06906098889088,14.762765339285997,66.22876768569353,4.181818181818182
100.0,12,125.0,1.0,1.5,11,0.45454545454545453,64.52346446524606,11.046125342702842,67.24017906174905,4.2727272727272725
100.0,12,125.0,1.0,2.0,11,0.45454545454545453,58.0959163130241,21.939441580875947,45.482799187183325,4.090909090909091
100.0,12,125.0,1.0,2.5,11,0.36363636363636365,47.071025910611176,5.355810547411667,44.71819578601066,4.0
100.0,12,125.0,1.0,3.0,11,0.45454545454545453,59.06786409783863,16.395820687962335,55.02482223561935,4.0
100.0,12,125.0,1.0,3.5,11,0.36363636363636365,54.32259206913424,14.433059407706667,49.48920731022867,3.909090909090909
100.0,12,125.0,1.0,4.0,11,0.36363636363636365,54.32259206913424,14.433059407706667,49.48920731022867,4.0
100.0,12,125.0,1.5,1.0,11,0.36363636363636365,57.51174725109252,15.03433491699704,59.582127339262854,4.2727272727272725
100.0,12,125.0,1.5,1.5,11,0.5454545454545454,62.417705518757685,15.378753268099025,59.93091728160557,4.2727272727272725
100.0,12,125.0,1.5,2.0,11,0.36363636363636365,48.93284473895303,9.057570941698234,44.71819578601066,4.181818181818182
100.0,12,125.0,1.5,2.5,11,0.36363636363636365,47.071025910611176,5.355810547411667,44.71819578601066,4.090909090909091
100.0,12,125.0,1.5,3.0,11,0.36363636363636365,47.071025910611176,5.355810547411667,44.71819578601066,4.181818181818182
100.0,12,125.0,1.5,3.5,11,0.45454545454545453,55.29095384478212,18.956518830725305,45.482799187183325,4.454545454545454
100.0,12,125.0,1.5,4.0,11,0.36363636363636365,47.071025910611176,5.355810547411667,44.71819578601066,4.181818181818182
100.0,12,125.0,2.0,1.0,11,0.45454545454545453,62.73230211960026,16.62395215578503,69.12769843470502,4.454545454545454
100.0,12,125.0,2.0,1.5,11,0.45454545454545453,67.06415482683211,19.54751961365037,67.24017906174905,4.090909090909091
100.0,12,125.0,2.0,2.0,11,0.36363636363636365,48.93284473895303,9.057570941698234,44.71819578601066,4.181818181818182
100.0,12,125.0,2.0,2.5,11,0.36363636363636365,47.071025910611176,5.355810547411667,44.71819578601066,4.090909090909091
100.0,12,125.0,2.0,3.0,11,0.36363636363636365,47.071025910611176,5.355810547411667,44.71819578601066,4.181818181818182
100.0,12,125.0,2.0,3.5,11,0.36363636363636365,47.071025910611176,5.355810547411667,44.71819578601066,4.181818181818182
100.0,12,125.0,2.0,4.0,11,0.36363636363636365,47.071025910611176,5.355810547411667,44.71819578601066,4.181818181818182
100.0,12,125.0,2.5,1.0,11,0.45454545454545453,64.20847017751625,18.008611887958647,69.12769843470502,4.363636363636363
100.0,12,125.0,2.5,1.5,11,0.45454545454545453,67.06415482683211,19.54751961365037,67.24017906174905,4.090909090909091
100.0,12,125.0,2.5,2.0,11,0.36363636363636365,50.12486511714361,11.43506663901616,44.71819578601066,4.181818181818182
100.0,12,125.0,2.5,2.5,11,0.36363636363636365,47.071025910611176,5.355810547411667,44.71819578601066,4.090909090909091
100.0,12,125.0,2.5,3.0,11,0.36363636363636365,47.071025910611176,5.355810547411667,44.71819578601066,4.181818181818182
100.0,12,125.0,2.5,3.5,11,0.36363636363636365,47.071025910611176,5.355810547411667,44.71819578601066,4.181818181818182
100.0,12,125.0,2.5,4.0,11,0.36363636363636365,47.071025910611176,5.355810547411667,44.71819578601066,4.181818181818182
100.0,12,150.0,0.5,1.0,11,0.45454545454545453,55.242379752096994,12.980935294348306,50.27942266670616,4.181818181818182
100.0,12,150.0,0.5,1.5,11,0.45454545454545453,68.95014782262504,22.076636683556057,66.5454708079576,4.0
100.0,12,150.0,0.5,2.0,11,0.45454545454545453,65.25008227127454,30.295259035803767,66.5454708079576,3.909090909090909
100.0,12,150.0,0.5,2.5,11,0.45454545454545453,57.40469906881556,21.707411611635656,66.5454708079576,3.727272727272727
100.0,12,150.0,0.5,3.0,11,0.45454545454545453,60.36593629335745,14.695410116985162,63.06969806386034,3.909090909090909
100.0,12,150.0,0.5,3.5,11,0.45454545454545453,60.20558580388147,24.491509489625013,66.5454708079576,3.8181818181818183
100.0,12,150.0,0.5,4.0,11,0.45454545454545453,60.20558580388147,24.491509489625013,66.5454708079576,3.8181818181818183
100.0,12,150.0,1.0,1.0,11,0.18181818181818182,50.0812815593887,8.609671407919423,50.0812815593887,3.727272727272727
100.0,12,150.0,1.0,1.5,11,0.36363636363636365,61.1526352356642,24.940336085122603,51.21688354104694,4.0
100.0,12,150.0,1.0,2.0,11,0.45454545454545453,61.314932188587115,30.390031487916435,50.012800598327296,4.090909090909091
100.0,12,150.0,1.0,2.5,11,0.45454545454545453,59.47189061932505,27.760808718595353,50.012800598327296,4.090909090909091
100.0,12,150.0,1.0,3.0,11,0.45454545454545453,50.36655527885155,7.580965156077734,48.98216760992759,4.181818181818182
100.0,12,150.0,1.0,3.5,11,0.45454545454545453,47.715198218743296,16.43612127439233,48.98216760992759,3.909090909090909
100.0,12,150.0,1.0,4.0,11,0.45454545454545453,47.715198218743296,16.43612127439233,48.98216760992759,3.909090909090909
100.0,12,150.0,1.5,1.0,11,0.36363636363636365,64.63424549745535,17.752104399962565,65.94148308076123,3.6363636363636362
100.0,12,150.0,1.5,1.5,11,0.45454545454545453,65.1801308246821,23.42689998551094,52.338017992723735,4.0
100.0,12,150.0,1.5,2.0,11,0.45454545454545453,61.164114266588626,30.162338457182344,50.012800598327296,3.8181818181818183
100.0,12,150.0,1.5,2.5,11,0.45454545454545453,58.62999893442945,26.68566239427931,50.012800598327296,4.0
100.0,12,150.0,1.5,3.0,11,0.5454545454545454,53.02130004929523,20.687517101369718,49.497484104127444,4.181818181818182
100.0,12,150.0,1.5,3.5,11,0.45454545454545453,51.887205964574115,18.39934808701114,48.98216760992759,3.8181818181818183
100.0,12,150.0,1.5,4.0,11,0.45454545454545453,51.887205964574115,18.39934808701114,48.98216760992759,3.8181818181818183
100.0,12,150.0,2.0,1.0,11,0.36363636363636365,65.4660240145846,14.501284913890618,71.07852198473572,3.909090909090909
100.0,12,150.0,2.0,1.5,11,0.36363636363636365,56.90142028222092,27.606578573405333,47.00306256069412,3.8181818181818183
100.0,12,150.0,2.0,2.0,11,0.45454545454545453,58.14298051071604,26.1481696752868,50.012800598327296,4.0
100.0,12,150.0,2.0,2.5,11,0.45454545454545453,55.80877906262397,23.825057664075285,50.012800598327296,4.0
100.0,12,150.0,2.0,3.0,11,0.45454545454545453,48.093933027540494,11.16125000139884,48.98216760992759,4.090909090909091
100.0,12,150.0,2.0,3.5,11,0.45454545454545453,51.887205964574115,18.39934808701114,48.98216760992759,4.0
100.0,12,150.0,2.0,4.0,11,0.45454545454545453,51.887205964574115,18.39934808701114,48.98216760992759,4.0
100.0,12,150.0,2.5,1.0,11,0.2727272727272727,50.100497117520014,17.78835546165742,43.99332452306094,3.727272727272727
100.0,12,150.0,2.5,1.5,11,0.2727272727272727,43.39210713379135,6.9408587610188155,43.99332452306094,3.727272727272727
100.0,12,150.0,2.5,2.0,11,0.36363636363636365,55.036456820925295,31.076431819890566,49.497484104127444,3.8181818181818183
100.0,12,150.0,2.5,2.5,11,0.36363636363636365,48.24518856976455,19.37675125773653,49.497484104127444,3.8181818181818183
100.0,12,150.0,2.5,3.0,11,0.5454545454545454,56.17219603688259,22.16323082864069,49.497484104127444,4.2727272727272725
100.0,12,150.0,2.5,3.5,11,0.45454545454545453,51.887205964574115,18.39934808701114,48.98216760992759,4.0
100.0,12,150.0,2.5,4.0,11,0.45454545454545453,51.887205964574115,18.39934808701114,48.98216760992759,4.0
100.0,18,50.0,0.5,1.0,11,0.18181818181818182,80.47335572722787,19.925802193504804,80.47335572722787,3.0
100.0,18,50.0,0.5,1.5,11,0.18181818181818182,72.82998535404475,9.152057649989406,72.82998535404475,2.8181818181818183
100.0,18,50.0,0.5,2.0,11,0.0,,,,2.5454545454545454
100.0,18,50.0,0.5,2.5,11,0.18181818181818182,89.94424619013228,7.542117652177009,89.94424619013228,3.0
100.0,18,50.0,0.5,3.0,11,0.09090909090909091,96.6419610302354,,96.6419610302354,3.0
100.0,18,50.0,0.5,3.5,11,0.0,,,,2.3636363636363638
100.0,18,50.0,0.5,4.0,11,0.09090909090909091,91.20513052014856,,91.20513052014856,2.909090909090909
100.0,18,50.0,1.0,1.0,11,0.18181818181818182,70.91331033446212,10.517477035476995,70.91331033446212,3.090909090909091
100.0,18,50.0,1.0,1.5,11,0.0,,,,2.1818181818181817
100.0,18,50.0,1.0,2.0,11,0.18181818181818182,90.71369621229601,11.019351535763864,90.71369621229601,2.727272727272727
100.0,18,50.0,1.0,2.5,11,0.09090909090909091,40.78983970406797,,40.78983970406797,3.0
100.0,18,50.0,1.0,3.0,11,0.18181818181818182,44.56747049573247,6.871775025245242,44.56747049573247,3.1818181818181817
100.0,18,50.0,1.0,3.5,11,0.18181818181818182,79.03554730159004,27.193687726968665,79.03554730159004,2.909090909090909
100.0,18,50.0,1.0,4.0,11,0.09090909090909091,90.25158011000492,,90.25158011000492,2.6363636363636362
100.0,18,50.0,1.5,1.0,11,0.18181818181818182,80.6308878299172,23.556278531258883,80.6308878299172,3.3636363636363638
100.0,18,50.0,1.5,1.5,11,0.09090909090909091,53.083773816813554,,53.083773816813554,3.0
100.0,18,50.0,1.5,2.0,11,0.0,,,,2.8181818181818183
100.0,18,50.0,1.5,2.5,11,0.09090909090909091,83.25315886574839,,83.25315886574839,3.090909090909091
100.0,18,50.0,1.5,3.0,11,0.18181818181818182,57.206258962157975,23.216322760393744,57.206258962157975,2.727272727272727
100.0,18,50.0,1.5,3.5,11,0.09090909090909091,82.4496567767355,,82.4496567767355,2.909090909090909
100.0,18,50.0,1.5,4.0,11,0.09090909090909091,90.7744561027935,,90.7744561027935,2.8181818181818183
100.0,18,50.0,2.0,1.0,11,0.18181818181818182,79.27375505890583,5.350108290131806,79.27375505890583,3.090909090909091
100.0,18,50.0,2.0,1.5,11,0.18181818181818182,68.48524638023696,41.979257907786426,68.48524638023696,3.4545454545454546
100.0,18,50.0,2.0,2.0,11,0.18181818181818182,86.87794974260962,7.315380719070052,86.87794974260962,3.1818181818181817
100.0,18,50.0,2.0,2.5,11,0.18181818181818182,98.92929680313497,1.4457047808790406,98.92929680313497,3.0
100.0,18,50.0,2.0,3.0,11,0.0,,,,3.0
100.0,18,50.0,2.0,3.5,11,0.18181818181818182,68.41825529387388,12.236858120689512,68.41825529387388,3.090909090909091
100.0,18,50.0,2.0,4.0,11,0.0,,,,2.6363636363636362
100.0,18,50.0,2.5,1.0,11,0.09090909090909091,95.60402409335664,,95.60402409335664,3.4545454545454546
100.0,18,50.0,2.5,1.5,11,0.2727272727272727,76.02449601348864,13.467367694222904,81.47755647332325,3.6363636363636362
100.0,18,50.0,2.5,2.0,11,0.09090909090909091,80.9759482924339,,80.9759482924339,2.909090909090909
100.0,18,50.0,2.5,2.5,11,0.09090909090909091,89.57639044173624,,89.57639044173624,2.5454545454545454
100.0,18,50.0,2.5,3.0,11,0.0,,,,3.090909090909091
100.0,18,50.0,2.5,3.5,11,0.09090909090909091,40.78983970406797,,40.78983970406797,2.5454545454545454
100.0,18,50.0,2.5,4.0,11,0.09090909090909091,87.21811708415137,,87.21811708415137,3.090909090909091
100.0,18,75.0,0.5,1.0,11,0.45454545454545453,57.57379812353603,12.216713379858568,52.11496370666011,4.090909090909091
100.0,18,75.0,0.5,1.5,11,0.45454545454545453,51.08798036184935,7.992913795104795,51.11612274572056,4.0
100.0,18,75.0,0.5,2.0,11,0.45454545454545453,65.11142316557098,20.918317855312296,55.37500220232808,3.6363636363636362
100.0,18,75.0,0.5,2.5,11,0.5454545454545454,67.31599202107307,19.814275424234335,66.94728957035244,4.0
100.0,18,75.0,0.5,3.0,11,0.45454545454545453,55.54020061405514,15.820631486005508,49.78361203104873,3.8181818181818183
100.0,18,75.0,0.5,3.5,11,0.45454545454545453,58.410000394832856,17.79882774681529,49.78361203104873,3.8181818181818183
100.0,18,75.0,0.5,4.0,11,0.5454545454545454,60.53389149477811,18.128040252317046,52.062759975136075,3.909090909090909
100.0,18,75.0,1.0,1.0,11,0.2727272727272727,54.61630464798146,7.555752573917742,52.11496370666011,3.6363636363636362
100.0,18,75.0,1.0,1.5,11,0.36363636363636365,48.57757541016089,19.533671889191552,45.53523438616459,3.8181818181818183
100.0,18,75.0,1.0,2.0,11,0.2727272727272727,46.46393762124973,2.1499232289569363,46.73494761099139,4.090909090909091
100.0,18,75.0,1.0,2.5,11,0.5454545454545454,60.89494685637994,17.968534136265514,56.399557108187636,4.363636363636363
100.0,18,75.0,1.0,3.0,11,0.5454545454545454,51.47422421743119,8.349712980160357,49.12455930508663,4.0
100.0,18,75.0,1.0,3.5,11,0.45454545454545453,52.43897520703498,7.429568431263707,49.78361203104873,3.909090909090909
100.0,18,75.0,1.0,4.0,11,0.45454545454545453,51.24487646865081,5.839449784316253,49.78361203104873,3.6363636363636362
100.0,18,75.0,1.5,1.0,11,0.18181818181818182,50.5244661810621,19.56148029003323,50.5244661810621,3.8181818181818183
100.0,18,75.0,1.5,1.5,11,0.36363636363636365,57.2634386332715,25.89868468737817,57.20452446123899,4.090909090909091
100.0,18,75.0,1.5,2.0,11,0.36363636363636365,59.45592374798282,21.94938070814104,49.97611101161966,3.8181818181818183
100.0,18,75.0,1.5,2.5,11,0.45454545454545453,48.82427089882253,4.864776759127017,48.46550657912452,4.181818181818182
100.0,18,75.0,1.5,3.0,11,0.45454545454545453,49.423963648643884,5.073422916980686,48.46550657912452,3.727272727272727
100.0,18,75.0,1.5,3.5,11,0.2727272727272727,46.11359239198911,2.1692289087235075,45.68391192320951,3.3636363636363638
100.0,18,75.0,1.5,4.0,11,0.45454545454545453,50.83404799426266,7.107416927600595,48.46550657912452,3.5454545454545454
100.0,18,75.0,2.0,1.0,11,0.2727272727272727,57.08342553838626,17.899318398245494,64.3565215441916,3.8181818181818183
100.0,18,75.0,2.0,1.5,11,0.45454545454545453,66.4202897876481,10.458431648676713,66.59280584689442,4.181818181818182
100.0,18,75.0,2.0,2.0,11,0.45454545454545453,58.49731891144289,19.340188205584756,51.48671544411479,4.090909090909091
100.0,18,75.0,2.0,2.5,11,0.36363636363636365,46.94282434550979,2.426425059613442,47.074709251167015,4.0
100.0,18,75.0,2.0,3.0,11,0.36363636363636365,47.58680317477044,3.437795235463278,47.074709251167015,3.6363636363636362
