seed,sensorRange,acoCandidateCount,acoStepLength,acoAlpha,acoBeta,converged,convergenceTime,victimsFound
45,100.0,25,150.0,1.5,1.5,false,NaN,4
45,100.0,25,150.0,2.0,1.5,false,NaN,4
45,100.0,25,150.0,1.5,2.0,false,NaN,4
45,100.0,25,150.0,2.0,2.0,false,NaN,4
45,100.0,30,150.0,1.0,1.0,false,NaN,3
45,100.0,25,150.0,1.0,2.0,false,NaN,3
45,100.0,30,150.0,1.5,1.0,false,NaN,4
45,100.0,30,150.0,2.0,1.0,false,NaN,4
46,100.0,20,50.0,1.0,1.0,true,83.22686705118952,5
46,100.0,20,50.0,2.0,1.0,true,68.06154891647613,5
45,100.0,30,150.0,1.0,2.0,false,NaN,3
45,100.0,30,150.0,1.0,1.5,false,NaN,3
46,100.0,20,50.0,1.5,1.0,false,NaN,2
45,100.0,30,150.0,2.0,2.0,false,NaN,4
45,100.0,30,150.0,1.5,2.0,false,NaN,4
45,100.0,30,150.0,1.5,1.5,false,NaN,4
45,100.0,30,150.0,2.0,1.5,false,NaN,4
46,100.0,20,50.0,1.0,1.5,false,NaN,3
46,100.0,20,50.0,1.5,1.5,false,NaN,2
46,100.0,20,50.0,2.0,1.5,false,NaN,2
46,100.0,20,50.0,1.0,2.0,false,NaN,2
46,100.0,25,50.0,2.0,1.0,true,50.40817329025776,5
46,100.0,20,50.0,1.5,2.0,false,NaN,4
46,100.0,20,50.0,2.0,2.0,false,NaN,3
46,100.0,25,50.0,1.0,1.0,false,NaN,4
46,100.0,25,50.0,1.5,1.5,false,NaN,3
46,100.0,25,50.0,1.5,1.0,false,NaN,4
46,100.0,25,50.0,1.0,1.5,false,NaN,4
46,100.0,25,50.0,2.0,1.5,false,NaN,4
46,100.0,25,50.0,2.0,2.0,false,NaN,4
46,100.0,30,50.0,1.0,1.0,false,NaN,3
46,100.0,30,50.0,1.0,2.0,true,62.16999610483848,5
46,100.0,30,50.0,2.0,1.0,false,NaN,4
46,100.0,20,100.0,1.0,1.0,true,46.393424854485104,5
46,100.0,25,50.0,1.0,2.0,false,NaN,3
46,100.0,30,50.0,1.5,1.0,false,NaN,3
46,100.0,20,100.0,1.0,1.5,true,35.34316557546164,5
46,100.0,25,50.0,1.5,2.0,false,NaN,3
46,100.0,20,100.0,2.0,1.0,true,46.393424854485104,5
46,100.0,20,100.0,1.5,1.0,true,46.393424854485104,5
46,100.0,20,100.0,1.5,1.5,true,35.34316557546164,5
46,100.0,30,50.0,1.5,1.5,false,NaN,4
46,100.0,20,100.0,2.0,1.5,true,35.34316557546164,5
46,100.0,30,50.0,2.0,1.5,false,NaN,4
46,100.0,30,50.0,1.5,2.0,false,NaN,3
46,100.0,20,100.0,1.0,2.0,true,35.34316557546164,5
46,100.0,20,100.0,2.0,2.0,true,35.34316557546164,5
46,100.0,30,50.0,2.0,2.0,false,NaN,2
46,100.0,20,100.0,1.5,2.0,true,35.34316557546164,5
46,100.0,30,50.0,1.0,1.5,false,NaN,4
46,100.0,25,100.0,1.0,1.0,false,NaN,2
46,100.0,25,100.0,1.5,1.5,false,NaN,2
46,100.0,25,100.0,2.0,1.0,false,NaN,2
46,100.0,25,100.0,1.0,1.5,false,NaN,3
46,100.0,25,100.0,1.0,2.0,true,79.98665103597727,5
46,100.0,25,100.0,2.0,1.5,false,NaN,2
46,100.0,25,100.0,2.0,2.0,false,NaN,2
46,100.0,25,100.0,1.5,2.0,false,NaN,2
46,100.0,25,100.0,1.5,1.0,false,NaN,4
46,100.0,30,100.0,1.0,1.0,false,NaN,4
46,100.0,30,100.0,2.0,1.0,false,NaN,3
46,100.0,30,100.0,1.5,1.0,false,NaN,4
46,100.0,30,100.0,1.5,1.5,true,85.05030720282387,5
46,100.0,30,100.0,1.0,1.5,false,NaN,4
46,100.0,30,100.0,2.0,1.5,true,86.1414963026227,5
46,100.0,30,100.0,1.0,2.0,true,91.45005595290083,5
46,100.0,30,100.0,1.5,2.0,true,91.45005595290083,5
46,100.0,30,100.0,2.0,2.0,true,84.38777614564059,5
46,100.0,20,150.0,1.0,1.0,true,97.28675083267738,5
46,100.0,20,150.0,1.5,1.0,false,NaN,4
46,100.0,20,150.0,2.0,1.0,false,NaN,4
46,100.0,20,150.0,2.0,1.5,true,99.12560353390518,5
46,100.0,20,150.0,1.0,1.5,false,NaN,4
46,100.0,20,150.0,1.0,2.0,false,NaN,4
46,100.0,25,150.0,1.5,1.0,true,85.28134404087562,5
46,100.0,20,150.0,1.5,2.0,true,99.12560353390518,5
46,100.0,20,150.0,1.5,1.5,false,NaN,4
46,100.0,25,150.0,1.0,1.0,true,87.46472809062591,5
46,100.0,20,150.0,2.0,2.0,true,99.12560353390518,5
46,100.0,25,150.0,2.0,1.0,true,85.28134404087562,5
46,100.0,25,150.0,2.0,1.5,true,85.09712903521924,5
46,100.0,25,150.0,1.5,1.5,false,NaN,4
46,100.0,25,150.0,1.0,1.5,false,NaN,4
46,100.0,25,150.0,1.0,2.0,false,NaN,4
46,100.0,25,150.0,1.5,2.0,false,NaN,4
46,100.0,25,150.0,2.0,2.0,true,85.09712903521924,5
46,100.0,30,150.0,1.0,1.0,false,NaN,4
46,100.0,30,150.0,1.5,1.0,false,NaN,3
46,100.0,30,150.0,2.0,1.0,false,NaN,3
46,100.0,30,150.0,1.0,1.5,false,NaN,3
46,100.0,30,150.0,1.5,2.0,false,NaN,3
46,100.0,30,150.0,1.5,1.5,false,NaN,3
47,100.0,20,50.0,1.5,1.0,true,95.07338479117215,5
46,100.0,30,150.0,2.0,1.5,false,NaN,3
47,100.0,20,50.0,1.0,1.0,false,NaN,3
46,100.0,30,150.0,2.0,2.0,false,NaN,3
46,100.0,30,150.0,1.0,2.0,false,NaN,3
47,100.0,20,50.0,2.0,1.0,false,NaN,4
47,100.0,20,50.0,1.5,1.5,true,92.58283037961654,5
47,100.0,20,50.0,1.0,1.5,false,NaN,4
47,100.0,20,50.0,1.5,2.0,true,70.57993417218901,5
47,100.0,25,50.0,1.5,1.0,true,49.8982314487916,5
47,100.0,20,50.0,1.0,2.0,false,NaN,4
47,100.0,20,50.0,2.0,1.5,false,NaN,4
47,100.0,25,50.0,1.0,1.0,false,NaN,4
47,100.0,25,50.0,2.0,1.0,false,NaN,4
47,100.0,20,50.0,2.0,2.0,false,NaN,4
47,100.0,25,50.0,1.5,1.5,false,NaN,4
47,100.0,25,50.0,1.5,2.0,false,NaN,4
47,100.0,25,50.0,2.0,1.5,false,NaN,4
47,100.0,30,50.0,1.0,1.0,false,NaN,4
47,100.0,30,50.0,1.0,1.5,true,53.363933259330324,5
47,100.0,25,50.0,2.0,2.0,false,NaN,4
47,100.0,30,50.0,1.5,1.5,true,47.24624483072334,5
47,100.0,25,50.0,1.0,2.0,false,NaN,4
47,100.0,30,50.0,1.5,1.0,false,NaN,4
47,100.0,25,50.0,1.0,1.5,false,NaN,4
47,100.0,30,50.0,2.0,1.5,false,NaN,4
47,100.0,30,50.0,1.0,2.0,false,NaN,4
47,100.0,30,50.0,2.0,1.0,false,NaN,4
47,100.0,20,100.0,1.0,1.0,true,98.91474195448957,5
47,100.0,30,50.0,2.0,2.0,false,NaN,3
47,100.0,30,50.0,1.5,2.0,false,NaN,4
47,100.0,20,100.0,1.5,1.0,false,NaN,4
47,100.0,20,100.0,2.0,1.0,true,92.23244201279985,5
47,100.0,20,100.0,1.0,1.5,false,NaN,4
47,100.0,20,100.0,1.5,1.5,false,NaN,4
47,100.0,20,100.0,2.0,1.5,false,NaN,4
47,100.0,20,100.0,1.5,2.0,false,NaN,4
47,100.0,25,100.0,1.0,1.0,true,56.064243770046794,5
47,100.0,25,100.0,2.0,1.0,true,54.27249408251783,5
47,100.0,25,100.0,1.5,1.0,true,54.27249408251783,5
47,100.0,20,100.0,2.0,2.0,false,NaN,4
47,100.0,25,100.0,1.0,1.5,true,56.064243770046794,5
47,100.0,20,100.0,1.0,2.0,false,NaN,4
47,100.0,25,100.0,1.5,1.5,true,54.27249408251783,5
47,100.0,25,100.0,2.0,1.5,false,NaN,4
47,100.0,30,100.0,1.5,1.0,true,58.713899588201436,5
47,100.0,25,100.0,1.0,2.0,false,NaN,4
47,100.0,30,100.0,1.0,1.5,true,68.12717967378686,5
47,100.0,25,100.0,1.5,2.0,false,NaN,4
47,100.0,25,100.0,2.0,2.0,false,NaN,4
47,100.0,30,100.0,1.0,1.0,false,NaN,4
47,100.0,30,100.0,1.5,1.5,true,69.14305909375288,5
47,100.0,30,100.0,2.0,1.5,true,91.95783683679863,5
47,100.0,30,100.0,1.0,2.0,true,69.14305909375288,5
47,100.0,30,100.0,2.0,1.0,false,NaN,3
47,100.0,30,100.0,1.5,2.0,false,NaN,3
47,100.0,20,150.0,1.0,1.0,false,NaN,4
47,100.0,30,100.0,2.0,2.0,true,90.85807860355922,5
47,100.0,20,150.0,1.5,1.5,true,97.66148155807147,5
47,100.0,20,150.0,1.0,1.5,false,NaN,4
47,100.0,25,150.0,2.0,1.0,true,64.79779192899704,5
47,100.0,20,150.0,1.5,1.0,false,NaN,4
47,100.0,20,150.0,2.0,1.5,true,97.66148155807147,5
47,100.0,20,150.0,2.0,1.0,false,NaN,4
47,100.0,25,150.0,1.0,1.0,true,94.46980816744684,5
47,100.0,20,150.0,1.5,2.0,true,97.66148155807147,5
47,100.0,25,150.0,1.5,1.0,true,64.79779192899704,5
47,100.0,25,150.0,1.0,1.5,true,64.79779192899704,5
47,100.0,25,150.0,1.5,1.5,true,64.79779192899704,5
47,100.0,20,150.0,1.0,2.0,true,97.66148155807147,5
47,100.0,20,150.0,2.0,2.0,true,97.66148155807147,5
47,100.0,25,150.0,2.0,1.5,true,64.79779192899704,5
47,100.0,25,150.0,1.0,2.0,true,64.01818563691555,5
47,100.0,25,150.0,2.0,2.0,true,64.01818563691555,5
47,100.0,25,150.0,1.5,2.0,true,64.01818563691555,5
47,100.0,30,150.0,1.0,1.5,true,52.781803478770755,5
47,100.0,30,150.0,1.5,1.5,true,52.781803478770755,5
47,100.0,30,150.0,1.5,1.0,true,67.77137803061366,5
47,100.0,30,150.0,1.0,1.0,true,63.19619173781183,5
47,100.0,30,150.0,2.0,1.5,true,52.781803478770755,5
47,100.0,30,150.0,2.0,1.0,true,67.77137803061366,5
47,100.0,30,150.0,1.0,2.0,true,79.92806117721828,5
47,100.0,30,150.0,2.0,2.0,true,79.92806117721828,5
47,100.0,30,150.0,1.5,2.0,true,79.92806117721828,5
48,100.0,20,50.0,2.0,1.0,true,71.34554589803523,5
48,100.0,20,50.0,1.0,1.5,true,90.1886890345138,5
48,100.0,20,50.0,2.0,1.5,false,NaN,3
48,100.0,20,50.0,1.5,1.5,false,NaN,0
48,100.0,20,50.0,1.0,1.0,true,96.1297009187027,5
48,100.0,25,50.0,1.5,1.0,true,79.25322904966986,5
48,100.0,20,50.0,1.5,2.0,false,NaN,0
48,100.0,20,50.0,1.5,1.0,true,91.46694012067861,5
48,100.0,20,50.0,1.0,2.0,false,NaN,1
48,100.0,20,50.0,2.0,2.0,false,NaN,0
48,100.0,25,50.0,2.0,1.0,false,NaN,1
48,100.0,25,50.0,1.0,1.5,false,NaN,3
48,100.0,25,50.0,1.0,1.0,false,NaN,1
48,100.0,25,50.0,1.5,1.5,false,NaN,1
48,100.0,25,50.0,1.0,2.0,true,96.24495104438209,5
48,100.0,25,50.0,2.0,1.5,false,NaN,2
48,100.0,25,50.0,1.5,2.0,false,NaN,3
48,100.0,20,100.0,1.0,1.0,true,49.74094663207454,5
48,100.0,25,50.0,2.0,2.0,false,NaN,3
48,100.0,30,50.0,1.5,1.0,false,NaN,0
48,100.0,30,50.0,2.0,1.0,false,NaN,3
48,100.0,30,50.0,1.5,1.5,true,95.00651926011372,5
48,100.0,30,50.0,1.0,1.0,false,NaN,4
48,100.0,30,50.0,1.0,2.0,true,92.55646770956201,5
48,100.0,20,100.0,2.0,1.0,true,49.74094663207454,5
48,100.0,20,100.0,1.5,1.0,true,49.74094663207454,5
48,100.0,30,50.0,1.0,1.5,false,NaN,0
48,100.0,30,50.0,2.0,1.5,false,NaN,3
48,100.0,30,50.0,1.5,2.0,false,NaN,2
48,100.0,20,100.0,1.0,1.5,true,49.74094663207454,5
48,100.0,30,50.0,2.0,2.0,false,NaN,4
48,100.0,20,100.0,1.5,1.5,true,49.74094663207454,5
48,100.0,20,100.0,2.0,1.5,true,49.74094663207454,5
48,100.0,25,100.0,1.5,1.0,true,40.20178333366795,5
48,100.0,25,100.0,2.0,1.0,true,40.20178333366795,5
48,100.0,25,100.0,1.0,1.5,true,40.20178333366795,5
48,100.0,25,100.0,1.0,1.0,true,40.20178333366795,5
48,100.0,20,100.0,1.5,2.0,true,55.01395197419737,5
48,100.0,20,100.0,2.0,2.0,true,55.01395197419737,5
48,100.0,20,100.0,1.0,2.0,true,55.01395197419737,5
48,100.0,25,100.0,1.5,1.5,true,40.20178333366795,5
48,100.0,25,100.0,2.0,1.5,true,40.20178333366795,5
48,100.0,25,100.0,1.0,2.0,true,40.20178333366795,5
48,100.0,25,100.0,1.5,2.0,true,40.20178333366795,5
48,100.0,25,100.0,2.0,2.0,true,40.20178333366795,5
48,100.0,20,150.0,1.0,1.0,true,30.38446038625613,5
48,100.0,20,150.0,2.0,1.0,true,30.38446038625613,5
48,100.0,20,150.0,1.5,1.0,true,30.38446038625613,5
48,100.0,30,100.0,1.0,1.0,true,66.65954221874252,5
48,100.0,30,100.0,1.0,2.0,true,61.39429928762867,5
48,100.0,30,100.0,1.0,1.5,true,69.96516112402466,5
48,100.0,30,100.0,1.5,1.5,true,70.25226502705722,5
48,100.0,30,100.0,1.5,2.0,true,70.95264566061014,5
48,100.0,20,150.0,1.0,1.5,true,38.37879105010664,5
48,100.0,20,150.0,1.5,1.5,true,38.37879105010664,5
48,100.0,20,150.0,2.0,1.5,true,38.37879105010664,5
48,100.0,20,150.0,1.0,2.0,true,41.56776726064852,5
48,100.0,30,100.0,2.0,1.5,true,77.01446535923974,5
48,100.0,30,100.0,2.0,2.0,true,70.95264566061014,5
48,100.0,30,100.0,2.0,1.0,false,NaN,4
48,100.0,30,100.0,1.5,1.0,false,NaN,4
48,100.0,20,150.0,2.0,2.0,true,41.56776726064852,5
48,100.0,20,150.0,1.5,2.0,true,41.56776726064852,5
48,100.0,25,150.0,2.0,1.0,true,44.03307457580786,5
48,100.0,30,150.0,1.5,1.0,true,24.14603448880302,5
48,100.0,25,150.0,1.0,1.0,true,66.68612245442323,5
48,100.0,30,150.0,2.0,1.0,true,24.14603448880302,5
48,100.0,25,150.0,1.5,1.0,true,64.58763411634754,5
48,100.0,30,150.0,1.0,1.5,true,24.14603448880302,5
48,100.0,25,150.0,1.5,1.5,true,59.62189542111226,5
48,100.0,25,150.0,1.0,1.5,true,59.62189542111226,5
48,100.0,30,150.0,1.5,1.5,true,24.14603448880302,5
48,100.0,30,150.0,2.0,1.5,true,24.14603448880302,5
48,100.0,30,150.0,1.0,1.0,true,36.88522125636212,5
48,100.0,25,150.0,2.0,1.5,true,59.62189542111226,5
48,100.0,30,150.0,1.0,2.0,true,23.483692222844837,5
48,100.0,30,150.0,1.5,2.0,true,23.483692222844837,5
48,100.0,30,150.0,2.0,2.0,true,23.483692222844837,5
48,100.0,25,150.0,1.5,2.0,true,59.62189542111226,5
48,100.0,25,150.0,1.0,2.0,true,59.62189542111226,5
48,100.0,25,150.0,2.0,2.0,true,59.62189542111226,5
49,100.0,20,50.0,1.0,1.0,false,NaN,3
49,100.0,20,50.0,1.5,1.0,false,NaN,4
49,100.0,20,50.0,2.0,1.0,false,NaN,3
49,100.0,20,50.0,2.0,1.5,false,NaN,4
49,100.0,20,50.0,2.0,2.0,false,NaN,4
49,100.0,25,50.0,1.0,1.0,false,NaN,4
49,100.0,20,50.0,1.0,1.5,false,NaN,4
49,100.0,25,50.0,1.5,1.0,false,NaN,4
49,100.0,25,50.0,2.0,1.0,true,94.71803447468895,5
49,100.0,20,50.0,1.5,1.5,true,99.26773366196528,5
49,100.0,20,50.0,1.0,2.0,false,NaN,4
49,100.0,20,50.0,1.5,2.0,false,NaN,4
49,100.0,30,50.0,2.0,1.0,true,39.63239325530085,5
49,100.0,25,50.0,1.5,1.5,false,NaN,4
49,100.0,25,50.0,1.0,1.5,false,NaN,4
49,100.0,25,50.0,2.0,1.5,false,NaN,4
49,100.0,25,50.0,1.5,2.0,false,NaN,4
49,100.0,25,50.0,2.0,2.0,false,NaN,4
49,100.0,25,50.0,1.0,2.0,false,NaN,4
49,100.0,30,50.0,1.5,1.0,false,NaN,4
49,100.0,30,50.0,1.0,1.0,false,NaN,4
49,100.0,30,50.0,1.0,2.0,true,63.076025819472086,5
49,100.0,30,50.0,1.0,1.5,false,NaN,4
49,100.0,30,50.0,1.5,1.5,false,NaN,4
49,100.0,30,50.0,2.0,2.0,true,67.29253559891234,5
49,100.0,30,50.0,1.5,2.0,true,63.51661688574276,5
49,100.0,30,50.0,2.0,1.5,false,NaN,4
49,100.0,20,100.0,1.5,1.0,true,76.54502364328262,5
49,100.0,25,100.0,1.0,1.0,true,41.86350135551157,5
49,100.0,25,100.0,1.5,1.0,true,41.86350135551157,5
49,100.0,25,100.0,2.0,1.0,true,41.86350135551157,5
49,100.0,20,100.0,1.0,1.0,true,93.74665135696952,5
49,100.0,20,100.0,1.5,1.5,true,91.32901286468076,5
49,100.0,20,100.0,2.0,1.5,true,75.72350824638585,5
49,100.0,20,100.0,2.0,1.0,false,NaN,4
49,100.0,20,100.0,1.0,2.0,true,89.39447097746616,5
49,100.0,20,100.0,1.0,1.5,false,NaN,4
49,100.0,20,100.0,1.5,2.0,true,89.39447097746616,5
49,100.0,20,100.0,2.0,2.0,true,89.39447097746616,5
49,100.0,25,100.0,1.0,1.5,true,85.23482155789219,5
49,100.0,25,100.0,1.0,2.0,true,69.5582846343174,5
49,100.0,30,100.0,1.5,1.0,true,75.45609708184821,5
49,100.0,25,100.0,2.0,2.0,true,69.5582846343174,5
49,100.0,25,100.0,1.5,1.5,true,85.23482155789219,5
49,100.0,25,100.0,1.5,2.0,true,69.5582846343174,5
49,100.0,25,100.0,2.0,1.5,true,85.23482155789219,5
49,100.0,30,100.0,1.0,1.5,true,82.91778465174852,5
49,100.0,20,150.0,1.0,1.0,true,34.14185396478837,5
49,100.0,30,100.0,2.0,1.0,true,75.45609708184821,5
49,100.0,30,100.0,1.0,1.0,true,81.97292878740423,5
49,100.0,30,100.0,1.0,2.0,true,82.91778465174852,5
49,100.0,20,150.0,2.0,1.0,true,34.14185396478837,5
49,100.0,20,150.0,1.5,1.0,true,34.14185396478837,5
49,100.0,30,100.0,1.5,1.5,false,NaN,4
49,100.0,30,100.0,2.0,1.5,false,NaN,4
49,100.0,20,150.0,1.0,1.5,true,45.66909620685086,5
49,100.0,20,150.0,1.5,1.5,true,45.66909620685086,5
49,100.0,20,150.0,1.0,2.0,true,45.66909620685086,5
49,100.0,20,150.0,2.0,1.5,true,45.66909620685086,5
49,100.0,20,150.0,1.5,2.0,true,45.66909620685086,5
49,100.0,20,150.0,2.0,2.0,true,45.66909620685086,5
49,100.0,25,150.0,1.0,1.5,true,40.782438667633805,5
49,100.0,30,100.0,1.5,2.0,false,NaN,4
49,100.0,30,100.0,2.0,2.0,false,NaN,4
49,100.0,25,150.0,2.0,1.0,false,NaN,4
49,100.0,25,150.0,1.5,1.0,false,NaN,4
49,100.0,25,150.0,1.5,1.5,false,NaN,4
49,100.0,25,150.0,1.0,1.0,true,88.08500902124861,5
49,100.0,25,150.0,1.5,2.0,true,90.79806651775837,5
49,100.0,25,150.0,1.0,2.0,true,78.79202110651158,5
49,100.0,25,150.0,2.0,1.5,true,98.94335072237307,5
49,100.0,30,150.0,1.0,1.5,true,82.02504087771538,5
49,100.0,25,150.0,2.0,2.0,true,98.94335072237307,5
49,100.0,30,150.0,1.5,1.0,false,NaN,4
49,100.0,30,150.0,2.0,1.0,false,NaN,4
49,100.0,30,150.0,1.0,1.0,false,NaN,4
49,100.0,30,150.0,1.5,1.5,true,88.48266491136089,5
49,100.0,30,150.0,2.0,1.5,true,88.48266491136089,5
50,100.0,20,50.0,2.0,1.0,true,52.65473657872485,5
49,100.0,30,150.0,1.5,2.0,true,85.64150716182671,5
49,100.0,30,150.0,2.0,2.0,true,85.64150716182671,5
49,100.0,30,150.0,1.0,2.0,true,87.15630797809006,5
50,100.0,20,50.0,1.5,1.0,false,NaN,3
50,100.0,20,50.0,1.0,1.0,true,82.09908773404901,5
50,100.0,20,50.0,1.5,1.5,true,91.65534239325912,5
50,100.0,20,50.0,2.0,1.5,false,NaN,4
50,100.0,20,50.0,1.0,1.5,false,NaN,4
50,100.0,20,50.0,1.0,2.0,false,NaN,4
50,100.0,20,50.0,1.5,2.0,false,NaN,4
50,100.0,25,50.0,2.0,1.5,true,62.76308237472961,5
50,100.0,25,50.0,1.0,1.0,true,77.80892096307501,5
50,100.0,20,50.0,2.0,2.0,true,86.76396062443912,5
50,100.0,25,50.0,2.0,1.0,true,69.58318176249344,5
50,100.0,25,50.0,1.0,1.5,false,NaN,4
50,100.0,25,50.0,2.0,2.0,true,65.07251628968503,5
50,100.0,25,50.0,1.5,1.5,false,NaN,4
50,100.0,25,50.0,1.0,2.0,true,81.89205575685442,5
50,100.0,30,50.0,1.0,1.0,true,73.54808458398115,5
50,100.0,25,50.0,1.5,1.0,false,NaN,4
50,100.0,20,100.0,1.0,1.0,true,41.22506652945585,5
50,100.0,20,100.0,1.5,1.0,true,41.22506652945585,5
50,100.0,30,50.0,1.5,1.0,true,98.31982934394317,5
50,100.0,20,100.0,2.0,1.0,true,36.79545979558946,5
50,100.0,30,50.0,2.0,1.0,false,NaN,2
50,100.0,30,50.0,1.0,1.5,true,93.97687054184762,5
50,100.0,25,50.0,1.5,2.0,false,NaN,4
50,100.0,30,50.0,1.5,1.5,false,NaN,2
50,100.0,30,50.0,1.0,2.0,true,76.74557474803129,5
50,100.0,20,100.0,1.5,1.5,true,41.22506652945585,5
50,100.0,20,100.0,1.0,2.0,true,41.483276133039666,5
50,100.0,30,50.0,2.0,2.0,true,85.46953893279753,5
50,100.0,20,100.0,2.0,1.5,true,41.22506652945585,5
50,100.0,20,100.0,1.5,2.0,true,41.22506652945585,5
50,100.0,20,100.0,2.0,2.0,true,41.22506652945585,5
50,100.0,30,50.0,2.0,1.5,false,NaN,4
50,100.0,20,100.0,1.0,1.5,false,NaN,4
50,100.0,30,50.0,1.5,2.0,false,NaN,4
50,100.0,25,100.0,2.0,1.0,true,49.63850678960181,5
50,100.0,25,100.0,1.5,1.0,true,49.63850678960181,5
50,100.0,30,100.0,1.0,1.0,true,40.26725119116891,5
50,100.0,30,100.0,1.5,1.0,true,40.26725119116891,5
50,100.0,25,100.0,2.0,1.5,true,62.309271733198315,5
50,100.0,25,100.0,1.0,1.5,true,68.90428966705105,5
50,100.0,30,100.0,2.0,1.0,true,40.26725119116891,5
50,100.0,25,100.0,1.0,1.0,true,98.02772535576096,5
50,100.0,30,100.0,1.0,1.5,true,44.79954517873958,5
50,100.0,25,100.0,1.5,1.5,true,73.46437647171072,5
50,100.0,25,100.0,1.0,2.0,false,NaN,4
50,100.0,25,100.0,2.0,2.0,false,NaN,4
50,100.0,25,100.0,1.5,2.0,false,NaN,4
50,100.0,30,100.0,1.5,1.5,true,61.703278248223754,5
50,100.0,30,100.0,1.5,2.0,true,69.96364556541263,5
50,100.0,30,100.0,2.0,1.5,true,61.703278248223754,5
50,100.0,30,100.0,1.0,2.0,true,77.93316945476971,5
50,100.0,30,100.0,2.0,2.0,false,NaN,4
50,100.0,20,150.0,1.5,1.0,false,NaN,4
50,100.0,20,150.0,1.5,1.5,false,NaN,4
50,100.0,20,150.0,1.0,1.0,false,NaN,2
50,100.0,20,150.0,1.0,1.5,false,NaN,4
50,100.0,20,150.0,1.0,2.0,false,NaN,4
50,100.0,20,150.0,2.0,1.0,false,NaN,4
50,100.0,20,150.0,1.5,2.0,false,NaN,4
50,100.0,25,150.0,1.5,1.0,true,85.4243519902261,5
50,100.0,20,150.0,2.0,2.0,false,NaN,4
50,100.0,20,150.0,2.0,1.5,false,NaN,4
50,100.0,25,150.0,2.0,1.0,true,88.96862377282054,5
50,100.0,25,150.0,1.0,1.5,false,NaN,4
50,100.0,25,150.0,1.0,1.0,false,NaN,2
50,100.0,30,150.0,2.0,1.0,true,69.85579503753257,5
50,100.0,25,150.0,2.0,1.5,true,90.71230144766776,5
50,100.0,30,150.0,1.0,1.0,true,70.27383089424163,5
50,100.0,25,150.0,1.5,1.5,true,90.71230144766776,5
50,100.0,25,150.0,1.0,2.0,false,NaN,4
50,100.0,30,150.0,1.5,1.5,true,70.27383089424163,5
50,100.0,30,150.0,1.5,1.0,true,70.27383089424163,5
50,100.0,30,150.0,1.0,1.5,true,70.27383089424163,5
50,100.0,25,150.0,2.0,2.0,false,NaN,4
50,100.0,30,150.0,1.5,2.0,true,70.27383089424163,5
50,100.0,30,150.0,2.0,2.0,true,69.85579503753257,5
50,100.0,25,150.0,1.5,2.0,false,NaN,4
50,100.0,30,150.0,2.0,1.5,true,69.85579503753257,5
50,100.0,30,150.0,1.0,2.0,true,91.34697167668043,5
40,125.0,20,50.0,2.0,1.0,false,NaN,3
40,125.0,20,50.0,1.5,1.0,false,NaN,3
40,125.0,20,50.0,1.5,2.0,false,NaN,3
40,125.0,20,50.0,1.0,1.0,false,NaN,3
40,125.0,20,50.0,1.5,1.5,false,NaN,2
40,125.0,20,50.0,2.0,1.5,false,NaN,3
40,125.0,20,50.0,1.0,1.5,false,NaN,3
40,125.0,20,50.0,2.0,2.0,false,NaN,3
40,125.0,20,50.0,1.0,2.0,false,NaN,3
40,125.0,25,50.0,1.0,1.0,false,NaN,3
40,125.0,25,50.0,1.5,1.0,false,NaN,3
40,125.0,25,50.0,2.0,1.5,false,NaN,3
40,125.0,25,50.0,1.0,2.0,false,NaN,4
40,125.0,25,50.0,1.5,2.0,false,NaN,3
40,125.0,30,50.0,1.0,1.0,false,NaN,2
40,125.0,25,50.0,2.0,1.0,false,NaN,3
40,125.0,30,50.0,1.5,1.0,false,NaN,3
40,125.0,25,50.0,1.0,1.5,false,NaN,2
40,125.0,25,50.0,2.0,2.0,false,NaN,3
40,125.0,30,50.0,2.0,1.0,false,NaN,4
40,125.0,30,50.0,1.0,1.5,false,NaN,3
40,125.0,25,50.0,1.5,1.5,false,NaN,3
40,125.0,30,50.0,2.0,1.5,false,NaN,3
40,125.0,30,50.0,1.5,1.5,false,NaN,3
40,125.0,30,50.0,2.0,2.0,false,NaN,3
40,125.0,30,50.0,1.5,2.0,false,NaN,3
40,125.0,20,100.0,1.0,1.0,false,NaN,4
40,125.0,30,50.0,1.0,2.0,false,NaN,3
40,125.0,20,100.0,1.5,1.0,false,NaN,4
40,125.0,20,100.0,1.0,1.5,false,NaN,3
40,125.0,20,100.0,2.0,1.5,false,NaN,4
40,125.0,20,100.0,1.0,2.0,false,NaN,4
40,125.0,20,100.0,1.5,1.5,false,NaN,4
40,125.0,20,100.0,2.0,1.0,false,NaN,4
40,125.0,20,100.0,1.5,2.0,false,NaN,4
40,125.0,25,100.0,1.0,1.0,false,NaN,3
40,125.0,20,100.0,2.0,2.0,false,NaN,4
40,125.0,25,100.0,2.0,1.0,false,NaN,4
40,125.0,25,100.0,1.0,1.5,false,NaN,4
40,125.0,25,100.0,1.5,1.0,false,NaN,3
40,125.0,25,100.0,1.0,2.0,false,NaN,4
40,125.0,25,100.0,1.5,1.5,false,NaN,4
40,125.0,25,100.0,1.5,2.0,false,NaN,4
40,125.0,25,100.0,2.0,1.5,false,NaN,4
40,125.0,25,100.0,2.0,2.0,false,NaN,4
40,125.0,30,100.0,1.0,1.0,false,NaN,4
