sensorRange,acoCandidateCount,acoStepLength,acoAlpha,acoBeta,n_runs,convergence_rate,mean_ct,std_ct,median_ct,mean_victims
100.0,25,50.0,1.5,2.0,11,0.09090909090909091,94.54517435794055,,94.54517435794055,2.8181818181818183
100.0,25,50.0,2.0,1.0,11,0.2727272727272727,71.56979650914671,22.22163198686375,69.58318176249344,3.1818181818181817
100.0,25,50.0,2.0,1.5,11,0.09090909090909091,62.76308237472961,,62.76308237472961,2.909090909090909
100.0,25,50.0,2.0,2.0,11,0.09090909090909091,65.07251628968503,,65.07251628968503,3.1818181818181817
100.0,25,100.0,1.0,1.0,11,0.6363636363636364,50.5584925270114,23.393937688063925,47.73175720280938,4.454545454545454
100.0,25,100.0,1.0,1.5,11,0.5454545454545454,53.39775771043879,22.079869499394484,51.89800048642809,4.181818181818182
100.0,25,100.0,1.0,2.0,11,0.45454545454545453,51.945625387587484,23.09778294131296,47.73175720280938,4.181818181818182
100.0,25,100.0,1.5,1.0,11,0.5454545454545454,42.65961558254566,11.247505435533162,44.797629279160475,4.454545454545454
100.0,25,100.0,1.5,1.5,11,0.5454545454545454,53.85914722996058,22.76926689563129,51.00212564266361,4.090909090909091
100.0,25,100.0,1.5,2.0,11,0.36363636363636365,44.935368975490036,19.5887417321699,43.96677026823866,3.909090909090909
100.0,25,100.0,2.0,1.0,11,0.5454545454545454,42.65961558254566,11.247505435533162,44.797629279160475,4.181818181818182
100.0,25,100.0,2.0,1.5,11,0.45454545454545453,51.54545691174665,23.729204028251747,47.73175720280938,4.0
100.0,25,100.0,2.0,2.0,11,0.36363636363636365,44.935368975490036,19.5887417321699,43.96677026823866,4.0
100.0,25,150.0,1.0,1.0,11,0.5454545454545454,77.12148565081615,22.68942759598903,87.77486855593726,4.181818181818182
100.0,25,150.0,1.0,1.5,11,0.45454545454545453,59.80309205644736,20.272142951796642,59.62189542111226,4.363636363636363
100.0,25,150.0,1.0,2.0,11,0.45454545454545453,60.08487806578755,12.947806206267442,59.62189542111226,4.2727272727272725
100.0,25,150.0,1.5,1.0,11,0.5454545454545454,71.91490353669575,21.882630536113155,75.03956798493633,4.454545454545454
100.0,25,150.0,1.5,1.5,11,0.5454545454545454,68.50287404973035,18.66001833442842,63.85833418437288,4.454545454545454
100.0,25,150.0,1.5,2.0,11,0.5454545454545454,66.9721653975687,19.51426496455296,61.8200405290139,4.454545454545454
100.0,25,150.0,2.0,1.0,11,0.45454545454545453,65.18885713985783,21.882236752611394,64.79779192899704,4.181818181818182
100.0,25,150.0,2.0,1.5,11,0.7272727272727273,74.3822155069968,19.517172263046774,74.94746048210814,4.636363636363637
100.0,25,150.0,2.0,2.0,11,0.6363636363636364,70.72505794646374,20.770334220947266,64.01818563691555,4.545454545454546
100.0,30,50.0,1.0,1.0,11,0.09090909090909091,73.54808458398115,,73.54808458398115,3.090909090909091
100.0,30,50.0,1.0,1.5,11,0.18181818181818182,73.67040190058897,28.71768335637194,73.67040190058897,3.090909090909091
100.0,30,50.0,1.0,2.0,11,0.45454545454545453,76.72221238504017,14.15101208617657,76.74557474803129,3.727272727272727
100.0,30,50.0,1.5,1.0,11,0.18181818181818182,86.131420188634,17.237013531190623,86.131420188634,2.909090909090909
100.0,30,50.0,1.5,1.5,11,0.18181818181818182,71.12638204541852,33.7716139203524,71.12638204541852,3.090909090909091
100.0,30,50.0,1.5,2.0,11,0.09090909090909091,63.51661688574276,,63.51661688574276,3.272727272727273
100.0,30,50.0,2.0,1.0,11,0.09090909090909091,39.63239325530085,,39.63239325530085,3.0
100.0,30,50.0,2.0,1.5,11,0.09090909090909091,66.2639452738516,,66.2639452738516,3.5454545454545454
100.0,30,50.0,2.0,2.0,11,0.2727272727272727,67.77907530557708,17.452280975512064,67.29253559891234,3.090909090909091
100.0,30,100.0,1.0,1.0,11,0.45454545454545453,53.45364593039896,23.154474950200925,56.14982969034939,4.454545454545454
100.0,30,100.0,1.0,1.5,11,0.6363636363636364,56.20628993684693,20.416240048801598,61.25971596405235,4.545454545454546
100.0,30,100.0,1.0,2.0,11,0.6363636363636364,64.17328734376818,24.07632480736141,69.14305909375288,4.454545454545454
100.0,30,100.0,1.5,1.0,11,0.5454545454545454,49.447990819105165,18.206183887729697,50.01600964454131,4.363636363636363
100.0,30,100.0,1.5,1.5,11,0.6363636363636364,62.75476376909234,22.95121916453275,69.14305909375288,4.545454545454546
100.0,30,100.0,1.5,2.0,11,0.45454545454545453,59.748198028900035,26.863010938728756,69.96364556541263,4.181818181818182
100.0,30,100.0,2.0,1.0,11,0.45454545454545453,49.257494293485834,20.90023122749451,44.1559652012468,4.0
100.0,30,100.0,2.0,1.5,11,0.6363636363636364,67.13593050838193,25.93315811275643,77.01446535923974,4.545454545454546
100.0,30,100.0,2.0,2.0,11,0.5454545454545454,64.16818382203932,26.06076509941172,71.6943026087298,4.181818181818182
100.0,30,150.0,1.0,1.0,11,0.45454545454545453,64.17564245141466,17.011558907594395,67.23445306990695,4.181818181818182
100.0,30,150.0,1.0,1.5,11,0.45454545454545453,57.519359932963766,21.79536626181363,58.37008992528801,4.090909090909091
100.0,30,150.0,1.0,2.0,11,0.5454545454545454,67.68251019268574,25.031788843606623,72.86899967660555,4.363636363636363
100.0,30,150.0,1.5,1.0,11,0.45454545454545453,59.449980530308586,20.80327561998394,67.77137803061366,4.363636363636363
100.0,30,150.0,1.5,1.5,11,0.45454545454545453,58.81088473969287,23.717133242308723,58.37008992528801,4.363636363636363
100.0,30,150.0,1.5,2.0,11,0.45454545454545453,67.56959949795498,25.24943872763418,78.52090603364348,4.363636363636363
100.0,30,150.0,2.0,1.0,11,0.36363636363636365,55.03582437055932,21.190582053722004,63.07073397795084,4.2727272727272725
100.0,30,150.0,2.0,1.5,11,0.5454545454545454,65.17431718511884,23.350603449169522,73.55724709906744,4.454545454545454
100.0,30,150.0,2.0,2.0,11,0.45454545454545453,67.48599232661317,25.238935675099462,78.52090603364348,4.363636363636363
125.0,20,50.0,1.0,1.0,11,0.09090909090909091,55.90004958177899,,55.90004958177899,3.1818181818181817
125.0,20,50.0,1.0,1.5,11,0.09090909090909091,64.66026390131022,,64.66026390131022,3.1818181818181817
125.0,20,50.0,1.0,2.0,11,0.18181818181818182,67.2247693549455,27.783174546147844,67.2247693549455,3.5454545454545454
125.0,20,50.0,1.5,1.0,11,0.45454545454545453,79.27426084048967,17.78995107953004,88.58235244527386,3.8181818181818183
125.0,20,50.0,1.5,1.5,11,0.2727272727272727,84.75937671687659,15.793070383616842,90.57116080438662,3.272727272727273
125.0,20,50.0,1.5,2.0,11,0.18181818181818182,96.39830710365007,3.750625627977923,96.39830710365007,2.909090909090909
125.0,20,50.0,2.0,1.0,11,0.18181818181818182,40.721698353430426,3.468768566352486,40.721698353430426,3.3636363636363638
125.0,20,50.0,2.0,1.5,11,0.36363636363636365,72.2793182166456,32.825702375452884,84.80977486105084,3.5454545454545454
125.0,20,50.0,2.0,2.0,11,0.2727272727272727,65.90690679748731,4.676680538926732,64.54177728701437,3.4545454545454546
125.0,20,100.0,1.0,1.0,11,0.6363636363636364,49.50896320651077,24.863065454070508,38.94433086703348,4.454545454545454
125.0,20,100.0,1.0,1.5,11,0.36363636363636365,35.457574834685886,12.090254481013332,36.670887413255535,4.090909090909091
125.0,20,100.0,1.0,2.0,11,0.45454545454545453,45.78735852689568,18.440967489922464,43.49979218523816,4.363636363636363
125.0,20,100.0,1.5,1.0,11,0.45454545454545453,32.040259349612455,5.414390338203043,32.81291141029588,4.2727272727272725
125.0,20,100.0,1.5,1.5,11,0.45454545454545453,42.06191341598223,19.451408573560332,43.2552743666121,4.363636363636363
125.0,20,100.0,1.5,2.0,11,0.6363636363636364,45.93487419429801,16.69698242400269,43.49979218523816,4.545454545454546
125.0,20,100.0,2.0,1.0,11,0.6363636363636364,40.072983314607036,17.092574498169395,35.21373925929642,4.636363636363637
125.0,20,100.0,2.0,1.5,11,0.45454545454545453,43.638919856750476,21.382371669499864,43.2552743666121,4.181818181818182
125.0,20,100.0,2.0,2.0,11,0.6363636363636364,45.05491133896474,17.67053046745207,43.2552743666121,4.363636363636363
125.0,20,150.0,1.0,1.0,11,0.5454545454545454,42.06251328294994,8.956383369405328,42.46366482368491,4.545454545454546
125.0,20,150.0,1.0,1.5,11,0.6363636363636364,46.68590365345748,11.817825269200949,47.93250111305525,4.636363636363637
125.0,20,150.0,1.0,2.0,11,0.6363636363636364,49.04606611358431,16.743555481164357,44.17258027813863,4.636363636363637
125.0,20,150.0,1.5,1.0,11,0.6363636363636364,46.493699282996104,9.0640284781021,47.93250111305525,4.636363636363637
125.0,20,150.0,1.5,1.5,11,0.7272727272727273,52.18959021190271,13.7679490361196,51.82033452509279,4.7272727272727275
125.0,20,150.0,1.5,2.0,11,0.6363636363636364,49.04606611358431,16.743555481164357,44.17258027813863,4.636363636363637
125.0,20,150.0,2.0,1.0,11,0.6363636363636364,49.28994432824304,11.79088821229785,49.94807954651216,4.636363636363637
125.0,20,150.0,2.0,1.5,11,0.6363636363636364,46.45126109798884,13.426603927435437,44.17258027813863,4.636363636363637
125.0,20,150.0,2.0,2.0,11,0.6363636363636364,49.04606611358431,16.743555481164357,44.17258027813863,4.636363636363637
125.0,25,50.0,1.0,1.0,11,0.36363636363636365,80.49638267057418,28.66987082443225,93.15612866279474,3.4545454545454546
125.0,25,50.0,1.0,1.5,11,0.18181818181818182,31.626697255696666,11.024479215853503,31.626697255696666,2.6363636363636362
125.0,25,50.0,1.0,2.0,11,0.2727272727272727,56.58579808192789,33.80506062912788,42.834135785051295,3.6363636363636362
125.0,25,50.0,1.5,1.0,11,0.18181818181818182,44.56316205309483,29.096271930690584,44.56316205309483,3.272727272727273
125.0,25,50.0,1.5,1.5,11,0.09090909090909091,58.33533780792606,,58.33533780792606,3.1818181818181817
125.0,25,50.0,1.5,2.0,11,0.45454545454545453,74.16236856779737,22.823028263999454,76.85403254298811,3.909090909090909
125.0,25,50.0,2.0,1.0,11,0.18181818181818182,59.664802868474894,13.044015394915952,59.664802868474894,3.4545454545454546
125.0,25,50.0,2.0,1.5,11,0.18181818181818182,64.46733400153724,44.62592818552176,64.46733400153724,3.6363636363636362
125.0,25,50.0,2.0,2.0,11,0.09090909090909091,57.67828411125609,,57.67828411125609,2.8181818181818183
125.0,25,100.0,1.0,1.0,11,0.6363636363636364,54.77745818350523,14.716726719565077,54.645193054123794,4.363636363636363
125.0,25,100.0,1.0,1.5,11,0.6363636363636364,55.21979805586922,19.135857870294103,56.279498394853405,4.454545454545454
125.0,25,100.0,1.0,2.0,11,0.5454545454545454,59.7092656939229,25.872354011219834,51.92632472340874,4.454545454545454
125.0,25,100.0,1.5,1.0,11,0.45454545454545453,65.23992298781431,22.266596458707905,64.72405792808544,4.0
125.0,25,100.0,1.5,1.5,11,0.5454545454545454,50.36320084545408,20.99153760071116,42.65629699562734,4.454545454545454
125.0,25,100.0,1.5,2.0,11,0.5454545454545454,50.07770384146918,16.62766348551401,44.067175745881954,4.454545454545454
125.0,25,100.0,2.0,1.0,11,0.45454545454545453,58.04736734607728,14.419158755540122,62.8410021951306,4.090909090909091
125.0,25,100.0,2.0,1.5,11,0.5454545454545454,42.631109637096934,8.188122573703861,42.94717229279756,4.454545454545454
125.0,25,100.0,2.0,2.0,11,0.5454545454545454,55.48967881314774,22.344536795907555,49.37920174647553,4.454545454545454
125.0,25,150.0,1.0,1.0,11,0.5454545454545454,44.0132715174038,26.478615962336974,45.76848079499327,4.545454545454546
125.0,25,150.0,1.0,1.5,11,0.7272727272727273,41.328118200995604,18.861406193941207,45.76848079499327,4.636363636363637
125.0,25,150.0,1.0,2.0,11,0.7272727272727273,44.306690646220346,24.005376644362187,44.700570644057834,4.636363636363637
125.0,25,150.0,1.5,1.0,11,0.6363636363636364,41.70276712742309,19.327211332063467,46.16746951506801,4.363636363636363
125.0,25,150.0,1.5,1.5,11,0.7272727272727273,41.62382429531522,18.154111510344848,48.34540012533148,4.636363636363637
125.0,25,150.0,1.5,2.0,11,0.7272727272727273,46.535859280012296,24.461245178825244,44.700570644057834,4.636363636363637
125.0,25,150.0,2.0,1.0,11,0.7272727272727273,50.9188003887373,26.619325398189098,52.218292814880776,4.636363636363637
125.0,25,150.0,2.0,1.5,11,0.7272727272727273,43.411280989590196,20.78398096711044,48.361976917128615,4.636363636363637
125.0,25,150.0,2.0,2.0,11,0.6363636363636364,42.059480105144,22.60656711712812,44.03164921319712,4.545454545454546
125.0,30,50.0,1.0,1.0,11,0.36363636363636365,76.17421523648872,32.92895249704836,89.06168148374059,3.3636363636363638
125.0,30,50.0,1.0,1.5,11,0.2727272727272727,66.57390165236204,29.16696393053367,59.85328311128213,3.4545454545454546
125.0,30,50.0,1.0,2.0,11,0.18181818181818182,65.26778651300283,33.64846565857404,65.26778651300283,3.4545454545454546
125.0,30,50.0,1.5,1.0,11,0.18181818181818182,66.12576788388448,44.97009744462441,66.12576788388448,2.8181818181818183
125.0,30,50.0,1.5,1.5,11,0.18181818181818182,51.32556325354583,23.515046642717657,51.32556325354583,3.6363636363636362
125.0,30,50.0,1.5,2.0,11,0.18181818181818182,35.06706809394184,2.4057413648601704,35.06706809394184,3.4545454545454546
125.0,30,50.0,2.0,1.0,11,0.09090909090909091,32.91203756481092,,32.91203756481092,3.272727272727273
125.0,30,50.0,2.0,1.5,11,0.2727272727272727,66.58193935870129,27.721537210969288,52.78474750255814,3.727272727272727
125.0,30,50.0,2.0,2.0,11,0.18181818181818182,45.58730945355846,17.283609375068366,45.58730945355846,3.090909090909091
125.0,30,100.0,1.0,1.0,11,0.7272727272727273,43.00999760863627,11.881809094541696,38.898303127834595,4.7272727272727275
125.0,30,100.0,1.0,1.5,11,0.7272727272727273,49.72023146723033,23.819593988455946,42.253445169085566,4.636363636363637
125.0,30,100.0,1.0,2.0,11,0.6363636363636364,46.485799202711696,7.83627666714175,44.59752398553465,4.636363636363637
125.0,30,100.0,1.5,1.0,11,0.6363636363636364,43.382912548462286,13.589793427627846,41.83313914723009,4.454545454545454
125.0,30,100.0,1.5,1.5,11,0.6363636363636364,48.63596480597521,8.450667659320844,52.04301358126872,4.545454545454546
125.0,30,100.0,1.5,2.0,11,0.6363636363636364,52.44885760834804,13.692293707334338,54.12162614039633,4.636363636363637
125.0,30,100.0,2.0,1.0,11,0.7272727272727273,45.265676135359264,11.67694411789022,42.300701898054974,4.636363636363637
125.0,30,100.0,2.0,1.5,11,0.7272727272727273,53.15950923381599,16.820299351103497,51.84916417275164,4.7272727272727275
125.0,30,100.0,2.0,2.0,11,0.6363636363636364,52.080496273102725,16.181768176929744,54.19389880061968,4.545454545454546
125.0,30,150.0,1.0,1.0,11,0.5454545454545454,44.22012595603766,27.037440559189555,40.83075866578466,4.545454545454546
125.0,30,150.0,1.0,1.5,11,0.6363636363636364,39.62355177700891,18.415352254905454,39.57666364832023,4.545454545454546
125.0,30,150.0,1.0,2.0,11,0.6363636363636364,45.82356496152894,25.526490803910484,41.79917947163048,4.636363636363637
125.0,30,150.0,1.5,1.0,11,0.6363636363636364,50.662275752249045,28.546934750594083,43.93160877288353,4.545454545454546
125.0,30,150.0,1.5,1.5,11,0.7272727272727273,44.61060417658686,23.586299736480967,41.75413621060188,4.636363636363637
125.0,30,150.0,1.5,2.0,11,0.7272727272727273,50.44903906916579,28.542668174626378,42.62336703914336,4.7272727272727275
125.0,30,150.0,2.0,1.0,11,0.7272727272727273,50.09925720500753,25.254010993710537,49.43751303605339,4.7272727272727275
125.0,30,150.0,2.0,1.5,11,0.7272727272727273,46.47153240683973,25.039101017769173,41.75413621060188,4.7272727272727275
125.0,30,150.0,2.0,2.0,11,0.7272727272727273,50.27784901655974,28.226565475157976,42.62336703914336,4.7272727272727275
150.0,20,50.0,1.0,1.0,11,0.5454545454545454,31.55252758101437,13.175973126985307,32.103234989243205,3.909090909090909
150.0,20,50.0,1.0,1.5,11,0.36363636363636365,58.34986744456616,31.595430720595196,68.81266757238528,3.4545454545454546
150.0,20,50.0,1.0,2.0,11,0.36363636363636365,43.84585213623249,21.850679551858676,49.22404422281694,3.8181818181818183
150.0,20,50.0,1.5,1.0,11,0.45454545454545453,52.005300818330156,27.597601065979344,58.88135795182366,3.8181818181818183
150.0,20,50.0,1.5,1.5,11,0.2727272727272727,23.799545497504834,8.545470282180466,28.27073786444848,3.727272727272727
150.0,20,50.0,1.5,2.0,11,0.36363636363636365,35.05971352119076,15.669520988070479,37.48083526248081,3.909090909090909
150.0,20,50.0,2.0,1.0,11,0.45454545454545453,38.38749775657653,20.850575354219945,34.33733958439892,4.181818181818182
150.0,20,50.0,2.0,1.5,11,0.36363636363636365,33.38915873633418,13.666571604428269,36.96760811402525,4.090909090909091
150.0,20,50.0,2.0,2.0,11,0.45454545454545453,54.25632579258355,33.09649597795995,41.940668747333454,4.2727272727272725
150.0,20,100.0,1.0,1.0,11,0.7272727272727273,44.358677464732715,20.73033026604361,39.10453914988363,4.636363636363637
150.0,20,100.0,1.0,1.5,11,0.6363636363636364,34.422753446006745,16.35369696606131,27.470990787938582,4.181818181818182
150.0,20,100.0,1.0,2.0,11,0.6363636363636364,41.65405971815629,17.32546737764032,33.76461466551892,4.454545454545454
150.0,20,100.0,1.5,1.0,11,0.7272727272727273,44.750263471714206,20.724177898131074,45.684692428667134,4.2727272727272725
150.0,20,100.0,1.5,1.5,11,0.6363636363636364,45.94731426502151,23.205565752611548,47.02309816434869,4.2727272727272725
150.0,20,100.0,1.5,2.0,11,0.7272727272727273,43.054123436757976,13.393306636999279,40.848088954323565,4.7272727272727275
150.0,20,100.0,2.0,1.0,11,0.6363636363636364,42.23032604641062,19.0207254824814,43.80436627465784,4.636363636363637
150.0,20,100.0,2.0,1.5,11,0.6363636363636364,39.69684316188035,14.929237964233128,42.08192883671399,4.545454545454546
150.0,20,100.0,2.0,2.0,11,0.7272727272727273,47.39010163020563,21.5544356269463,40.52547187442478,4.545454545454546
150.0,20,150.0,1.0,1.0,11,0.7272727272727273,49.03740496435506,28.787626678494252,52.38192691713974,4.7272727272727275
150.0,20,150.0,1.0,1.5,11,0.5454545454545454,35.66100049984613,21.24162716787971,35.446265905940784,4.454545454545454
150.0,20,150.0,1.0,2.0,11,0.6363636363636364,36.34754816057976,19.608615495462374,42.06800822972581,4.545454545454546
150.0,20,150.0,1.5,1.0,11,0.6363636363636364,47.02102859815852,30.713181646300175,42.839807627972014,4.545454545454546
150.0,20,150.0,1.5,1.5,11,0.6363636363636364,36.55625493642002,19.50983004456477,42.06800822972581,4.545454545454546
150.0,20,150.0,1.5,2.0,11,0.5454545454545454,31.44054297229738,16.097710479098915,35.06036620681768,4.454545454545454
150.0,20,150.0,2.0,1.0,11,0.7272727272727273,46.93195991071256,28.971848521004873,42.45390792884891,4.545454545454546
150.0,20,150.0,2.0,1.5,11,0.6363636363636364,36.55625493642002,19.50983004456477,42.06800822972581,4.545454545454546
150.0,20,150.0,2.0,2.0,11,0.6363636363636364,36.67337087656973,20.18970820379024,42.06800822972581,4.545454545454546
150.0,25,50.0,1.0,1.0,11,0.6363636363636364,64.59276162853709,21.647149487128047,61.285788135624905,4.0
150.0,25,50.0,1.0,1.5,11,0.45454545454545453,47.58820404318731,30.504139957378754,47.36254652848368,3.6363636363636362
150.0,25,50.0,1.0,2.0,11,0.45454545454545453,36.078413842465366,18.133138347835875,29.70933142088449,3.8181818181818183
150.0,25,50.0,1.5,1.0,11,0.5454545454545454,49.22825616666501,22.51191313798667,46.33743981661449,4.090909090909091
150.0,25,50.0,1.5,1.5,11,0.2727272727272727,39.66351489367645,18.189262322208265,41.6364708930026,3.8181818181818183
150.0,25,50.0,1.5,2.0,11,0.5454545454545454,45.61044516246318,29.763382349073854,40.22950803097613,4.0
150.0,25,50.0,2.0,1.0,11,0.45454545454545453,40.854012842245496,24.606413385665427,28.43643329742874,4.0
150.0,25,50.0,2.0,1.5,11,0.36363636363636365,36.338046556129434,22.3550634498573,35.56464870363568,4.0
150.0,25,50.0,2.0,2.0,11,0.36363636363636365,50.35434258042082,37.273776686443746,46.927859738040794,4.0
150.0,25,100.0,1.0,1.0,11,0.6363636363636364,45.344042168527,25.723511704370836,43.70737322567947,4.636363636363637
150.0,25,100.0,1.0,1.5,11,0.7272727272727273,46.72612804522496,18.08716239616664,51.20025030887548,4.636363636363637
150.0,25,100.0,1.0,2.0,11,0.7272727272727273,44.06843762121623,12.506894737125267,41.87529156071942,4.636363636363637
150.0,25,100.0,1.5,1.0,11,0.6363636363636364,49.51051862284351,18.07790068094176,45.340605315882826,4.636363636363637
150.0,25,100.0,1.5,1.5,11,0.5454545454545454,45.04104257558873,15.32445439773725,52.71805370192612,4.454545454545454
150.0,25,100.0,1.5,2.0,11,0.7272727272727273,56.77364167466759,18.35462958173901,58.364378124734245,4.636363636363637
150.0,25,100.0,2.0,1.0,11,0.45454545454545453,47.75925482262032,21.350733100260154,45.340605315882826,4.090909090909091
150.0,25,100.0,2.0,1.5,11,0.6363636363636364,49.90563201117398,18.647694897895843,50.71856590713377,4.636363636363637
150.0,25,100.0,2.0,2.0,11,0.7272727272727273,54.83366102654533,24.456059844709102,52.6316219730238,4.636363636363637
150.0,25,150.0,1.0,1.0,11,0.6363636363636364,36.0365187593335,24.000316871415954,25.319332380254924,4.636363636363637
150.0,25,150.0,1.0,1.5,11,0.7272727272727273,46.7511256729245,32.62995791387226,43.32847999621679,4.7272727272727275
150.0,25,150.0,1.0,2.0,11,0.7272727272727273,42.46266584385015,27.64840810172871,41.436761635986045,4.7272727272727275
150.0,25,150.0,1.5,1.0,11,0.7272727272727273,40.561060754011464,26.57538215977843,34.6987676330318,4.7272727272727275
150.0,25,150.0,1.5,1.5,11,0.7272727272727273,42.10993315602616,28.130275838530302,37.15599716361579,4.7272727272727275
150.0,25,150.0,1.5,2.0,11,0.7272727272727273,42.592928583676695,27.8077388189949,41.436761635986045,4.7272727272727275
150.0,25,150.0,2.0,1.0,11,0.7272727272727273,41.28394883414871,25.954346815267996,40.20847971743602,4.7272727272727275
150.0,25,150.0,2.0,1.5,11,0.7272727272727273,40.93085949249166,26.852635931725523,37.15599716361579,4.7272727272727275
150.0,25,150.0,2.0,2.0,11,0.7272727272727273,42.24605105930753,27.534632060259952,41.436761635986045,4.7272727272727275
150.0,30,50.0,1.0,1.0,11,0.5454545454545454,41.85004890360367,19.071453864954545,42.912917375560724,3.909090909090909
150.0,30,50.0,1.0,1.5,11,0.36363636363636365,56.237226151695836,34.325574748416194,56.609585558049474,4.0
150.0,30,50.0,1.0,2.0,11,0.36363636363636365,43.89104385009797,26.441451738897253,43.64749857317764,3.727272727272727
150.0,30,50.0,1.5,1.0,11,0.45454545454545453,43.35337805972351,28.978413667496206,39.74816055247295,3.909090909090909
150.0,30,50.0,1.5,1.5,11,0.5454545454545454,48.68775160793617,27.64402197162425,45.88111463742525,4.454545454545454
150.0,30,50.0,1.5,2.0,11,0.36363636363636365,46.81262152155598,37.44735605142905,38.36180934890327,4.090909090909091
150.0,30,50.0,2.0,1.0,11,0.2727272727272727,48.7960796807555,10.152954316694967,46.54441277621375,3.8181818181818183
150.0,30,50.0,2.0,1.5,11,0.5454545454545454,46.166244508582935,23.521991140489202,41.381043018362796,4.2727272727272725
150.0,30,50.0,2.0,2.0,11,0.36363636363636365,45.09447815578183,31.54228190828614,44.62157160901277,3.8181818181818183
150.0,30,100.0,1.0,1.0,11,0.6363636363636364,35.87029190493847,10.420977873269571,34.26321570863489,4.636363636363637
150.0,30,100.0,1.0,1.5,11,0.6363636363636364,44.97678878981957,16.992800501632455,45.60462090556625,4.545454545454546
150.0,30,100.0,1.0,2.0,11,0.7272727272727273,49.4983601629531,21.16728637474767,48.77238280471319,4.636363636363637
150.0,30,100.0,1.5,1.0,11,0.7272727272727273,45.85977472628729,21.64645362264402,39.60766656026061,4.7272727272727275
150.0,30,100.0,1.5,1.5,11,0.7272727272727273,38.77595369832858,11.101640396777993,36.19165865004355,4.545454545454546
