sensorRange,acoCandidateCount,acoStepLength,acoAlpha,acoBeta,n_runs,convergence_rate,mean_ct,std_ct,median_ct,mean_victims
100.0,18,100.0,1.5,3.5,10,1.0,62.69887683786501,12.710028357215794,68.63562127729352,5.0
100.0,18,100.0,1.5,4.0,10,1.0,60.63981721748532,12.057155365980044,60.96465365472925,5.0
100.0,18,100.0,2.0,1.0,10,1.0,70.63103195212963,19.771399598708346,70.17293601443245,5.0
100.0,18,100.0,2.0,1.5,10,1.0,71.14479130056881,20.76911615693944,71.09897889410678,5.0
100.0,18,100.0,2.0,2.0,10,1.0,68.35540119482563,17.836642887584922,69.71006775416811,5.0
100.0,18,100.0,2.0,2.5,10,1.0,64.80485385729722,11.613338929348732,70.15651589754498,5.0
100.0,18,100.0,2.0,3.0,10,1.0,64.32043311569649,14.872919101114148,68.63562127729352,5.0
100.0,18,100.0,2.0,3.5,10,1.0,62.69887683786501,12.710028357215794,68.63562127729352,5.0
100.0,18,100.0,2.0,4.0,10,1.0,60.63981721748532,12.057155365980044,60.96465365472925,5.0
100.0,18,100.0,2.5,1.0,10,1.0,68.62185062484446,16.69385471845245,68.09249255690747,5.0
100.0,18,100.0,2.5,1.5,10,1.0,71.14479130056881,20.76911615693944,71.09897889410678,5.0
100.0,18,100.0,2.5,2.0,10,0.9,64.03738541327974,12.030651245165124,68.26916341695114,4.9
100.0,18,100.0,2.5,2.5,10,1.0,64.84476922571056,11.645132694068598,70.15651589754498,5.0
100.0,18,100.0,2.5,3.0,10,1.0,62.526871695335856,12.532185658234358,68.63562127729352,5.0
100.0,18,100.0,2.5,3.5,10,1.0,62.69887683786501,12.710028357215794,68.63562127729352,5.0
100.0,18,100.0,2.5,4.0,10,1.0,60.63981721748532,12.057155365980044,60.96465365472925,5.0
100.0,18,125.0,0.5,1.0,10,1.0,72.63256574441989,27.306344280385176,77.84112656423139,5.0
100.0,18,125.0,0.5,1.5,10,0.9,69.16487390277683,23.295086756438018,69.25783789168054,4.9
100.0,18,125.0,0.5,2.0,10,1.0,72.31162472601046,23.423285098622646,79.37364216444928,5.0
100.0,18,125.0,0.5,2.5,10,1.0,72.4252536874783,19.163885737503918,75.88220279795519,5.0
100.0,18,125.0,0.5,3.0,10,1.0,80.02651762247694,29.39869644028894,80.28261191052337,5.0
100.0,18,125.0,0.5,3.5,10,1.0,77.17943949381849,26.576514877445216,79.67921209621466,5.0
100.0,18,125.0,0.5,4.0,10,1.0,72.69977038575506,20.983057945414558,77.00963117418576,5.0
100.0,18,125.0,1.0,1.0,10,0.8,69.08109069327014,25.72970438493487,70.80453952060503,4.8
100.0,18,125.0,1.0,1.5,10,0.9,73.94905345664765,30.724485227865753,69.25783789168054,4.9
100.0,18,125.0,1.0,2.0,10,0.9,79.4435969047507,34.7371270855451,79.72462237840762,4.9
100.0,18,125.0,1.0,2.5,10,0.9,85.34483655142314,45.174458015167396,79.72462237840762,4.9
100.0,18,125.0,1.0,3.0,10,1.0,77.43837367111679,31.320950463343674,79.46004431651531,5.0
100.0,18,125.0,1.0,3.5,10,1.0,85.64605471587157,43.5714235340927,85.5514344925609,5.0
100.0,18,125.0,1.0,4.0,10,1.0,84.036928184179,43.62864378601036,78.48041154974237,5.0
100.0,18,125.0,1.5,1.0,10,0.9,72.96391580778504,25.058319282708407,77.29272689179341,4.9
100.0,18,125.0,1.5,1.5,10,1.0,80.38254781490156,36.50307681503105,73.94668161257968,5.0
100.0,18,125.0,1.5,2.0,10,1.0,81.26267166325422,30.085502596448233,83.21723004361348,5.0
100.0,18,125.0,1.5,2.5,10,1.0,86.10742489804939,34.94749403523428,83.36231118920381,5.0
100.0,18,125.0,1.5,3.0,10,1.0,76.9860432705876,28.83785263322338,79.46004431651531,5.0
100.0,18,125.0,1.5,3.5,10,1.0,85.42189098521209,42.974220032257236,85.51695249854725,5.0
100.0,18,125.0,1.5,4.0,10,1.0,85.66910284548436,43.11057021577692,84.32778312626073,5.0
100.0,18,125.0,2.0,1.0,10,0.9,73.1584199083986,25.37713787899928,77.29272689179341,4.9
100.0,18,125.0,2.0,1.5,10,0.9,70.63327147802303,25.927760314198707,69.25783789168054,4.9
100.0,18,125.0,2.0,2.0,10,1.0,88.28154275764018,45.86819568889821,83.21723004361348,5.0
100.0,18,125.0,2.0,2.5,10,1.0,87.54468194948863,37.11372044413259,83.36231118920381,5.0
100.0,18,125.0,2.0,3.0,10,1.0,75.64798065555053,26.268638889080737,79.46004431651531,5.0
100.0,18,125.0,2.0,3.5,10,1.0,78.83753754005814,27.01331301763196,85.51695249854725,5.0
100.0,18,125.0,2.0,4.0,10,1.0,79.08474940033042,27.296042487900806,84.32778312626073,5.0
100.0,18,125.0,2.5,1.0,10,0.9,72.56411604524483,24.846581680884896,77.29272689179341,4.9
100.0,18,125.0,2.5,1.5,10,0.9,70.63327147802303,25.927760314198707,69.25783789168054,4.9
100.0,18,125.0,2.5,2.0,10,1.0,83.42914043054796,31.17126084342155,83.21723004361348,5.0
100.0,18,125.0,2.5,2.5,10,1.0,86.61981853855828,35.960637015014086,83.36231118920381,5.0
100.0,18,125.0,2.5,3.0,10,1.0,75.87567562441751,26.680505128417416,79.46004431651531,5.0
100.0,18,125.0,2.5,3.5,10,1.0,78.83753754005814,27.01331301763196,85.51695249854725,5.0
100.0,18,125.0,2.5,4.0,10,1.0,79.08474940033042,27.296042487900806,84.32778312626073,5.0
100.0,18,150.0,0.5,1.0,10,0.9,87.18927142497647,35.12960758658653,87.05672858257728,4.9
100.0,18,150.0,0.5,1.5,10,1.0,89.43376152321818,34.42287777794856,79.75359928718149,5.0
100.0,18,150.0,0.5,2.0,10,1.0,101.28208053598831,45.37105223698167,81.68278751007475,5.0
100.0,18,150.0,0.5,2.5,10,1.0,83.7603859401065,25.78744047949729,73.15085842639579,5.0
100.0,18,150.0,0.5,3.0,10,1.0,84.41189531588387,29.702583525424224,73.15085842639579,5.0
100.0,18,150.0,0.5,3.5,10,1.0,83.12291429963494,31.436928885804424,73.15085842639579,5.0
100.0,18,150.0,0.5,4.0,10,1.0,78.30839277221958,26.441240507342506,72.97747497819606,5.0
100.0,18,150.0,1.0,1.0,10,1.0,84.46790747172021,30.881628662603006,80.85692550828864,5.0
100.0,18,150.0,1.0,1.5,10,1.0,82.77318404212673,30.707247185947203,77.35213403403421,5.0
100.0,18,150.0,1.0,2.0,10,0.9,79.84938974125707,28.73566565871908,71.86000260254555,4.8
100.0,18,150.0,1.0,2.5,10,1.0,77.40754743802141,26.904518332643445,71.70295896572715,5.0
100.0,18,150.0,1.0,3.0,10,1.0,77.03764810612071,26.450389409891248,71.70295896572715,5.0
100.0,18,150.0,1.0,3.5,10,1.0,75.56334354814626,27.720592693927685,71.70295896572715,5.0
100.0,18,150.0,1.0,4.0,10,1.0,75.81824675064004,27.69446248745662,72.97747497819606,5.0
100.0,18,150.0,1.5,1.0,10,1.0,80.55601656192951,31.249197119480744,72.58345654133143,5.0
100.0,18,150.0,1.5,1.5,10,1.0,76.7501277400286,21.83254140581546,75.49030379732613,5.0
100.0,18,150.0,1.5,2.0,10,1.0,76.5604117524616,24.57348637131318,71.81245982903104,5.0
100.0,18,150.0,1.5,2.5,10,1.0,70.31376359868636,9.204544391909206,71.81245982903104,5.0
100.0,18,150.0,1.5,3.0,10,1.0,69.89323729931215,6.762918255609527,71.81245982903104,5.0
100.0,18,150.0,1.5,3.5,10,1.0,68.43980116058883,9.56254623059937,71.81245982903104,5.0
100.0,18,150.0,1.5,4.0,10,1.0,68.69470436308262,9.69687708929167,72.9659150690897,5.0
100.0,18,150.0,2.0,1.0,10,1.0,77.90140120441166,31.148485638998142,67.79001845357027,5.0
100.0,18,150.0,2.0,1.5,10,1.0,82.56613958355994,27.290096558215957,77.35213403403421,5.0
100.0,18,150.0,2.0,2.0,10,1.0,78.81979552068205,24.38099545123907,73.0134578426042,5.0
100.0,18,150.0,2.0,2.5,10,1.0,69.6514779537174,7.834915171852363,71.81245982903104,5.0
100.0,18,150.0,2.0,3.0,10,1.0,69.91410571856328,6.780303169388719,71.81245982903104,5.0
100.0,18,150.0,2.0,3.5,10,1.0,74.83140514504014,24.191255951364035,71.81245982903104,5.0
100.0,18,150.0,2.0,4.0,10,1.0,75.08630834753392,24.169887573631307,72.9659150690897,5.0
100.0,18,150.0,2.5,1.0,10,1.0,83.47865167475473,36.0915095835458,67.56336064152559,5.0
100.0,18,150.0,2.5,1.5,10,1.0,82.56613958355994,27.290096558215957,77.35213403403421,5.0
100.0,18,150.0,2.5,2.0,10,1.0,78.81979552068205,24.38099545123907,73.0134578426042,5.0
100.0,18,150.0,2.5,2.5,10,0.9,69.11922947632534,8.116165212088662,71.76491705551653,4.9
100.0,18,150.0,2.5,3.0,10,1.0,76.12753020042449,22.238579128226494,71.81245982903104,5.0
100.0,18,150.0,2.5,3.5,10,0.9,67.77292192840471,9.892895820881312,71.76491705551653,4.9
100.0,18,150.0,2.5,4.0,10,1.0,75.09835344198183,24.204927084015214,72.9659150690897,5.0
100.0,24,50.0,0.5,1.0,10,1.0,52.9993479563977,11.69932339544645,52.83578730917576,5.0
100.0,24,50.0,0.5,1.5,10,0.8,58.532573611914025,38.02740254745151,51.79016131856012,4.8
100.0,24,50.0,0.5,2.0,10,0.9,61.98004707109744,36.31913788216783,51.88329298141792,4.6
100.0,24,50.0,0.5,2.5,10,0.7,49.0920613587741,9.57582911904942,51.88329298141792,4.4
100.0,24,50.0,0.5,3.0,10,0.8,49.31850573402478,8.674012140426322,52.26110343875267,4.5
100.0,24,50.0,0.5,3.5,10,0.7,61.189624563325076,29.761551382353403,52.0,4.4
100.0,24,50.0,0.5,4.0,10,0.6,48.46795357016034,10.422746992545948,51.94164649070896,4.2
100.0,24,50.0,1.0,1.0,10,0.8,53.58949123813513,16.72537019030932,49.41033142192394,4.6
100.0,24,50.0,1.0,1.5,10,1.0,61.14594461534595,33.99113150175173,52.14095239468241,5.0
100.0,24,50.0,1.0,2.0,10,0.9,48.32267905664299,12.18793607651933,51.88329298141792,4.9
100.0,24,50.0,1.0,2.5,10,0.6,52.42578891958436,17.810578518454243,51.94164649070896,4.2
100.0,24,50.0,1.0,3.0,10,0.9,52.804028923243926,14.715127540574203,52.0,4.6
100.0,24,50.0,1.0,3.5,10,0.9,64.73478648568964,31.54004046311522,54.0,4.9
100.0,24,50.0,1.0,4.0,10,0.7,56.97788243597828,19.976914923304065,52.0,4.4
100.0,24,50.0,1.5,1.0,10,0.9,58.82757968436848,27.30417256409502,46.820662843847884,4.9
100.0,24,50.0,1.5,1.5,10,0.8,51.34468086604817,17.91526067496987,53.02527944770398,4.7
100.0,24,50.0,1.5,2.0,10,1.0,48.71029704222556,11.365365404722061,51.48822380161447,5.0
100.0,24,50.0,1.5,2.5,10,0.8,53.65582689374891,15.581734225908846,51.94164649070896,4.8
100.0,24,50.0,1.5,3.0,10,0.9,64.61169511089993,36.9641301776946,51.82027639106087,4.6
100.0,24,50.0,1.5,3.5,10,1.0,65.16527771907349,31.20059759562117,53.8264337146348,5.0
100.0,24,50.0,1.5,4.0,10,0.7,60.93235941678579,32.97362824112676,52.0,4.4
100.0,24,50.0,2.0,1.0,10,0.9,62.829207795277135,39.47691522056231,46.820662843847884,4.8
100.0,24,50.0,2.0,1.5,10,0.7,55.923568415092845,34.05640885737628,51.57679144911916,4.6
100.0,24,50.0,2.0,2.0,10,0.9,48.17908619148424,11.789620643808323,51.82027639106087,4.8
100.0,24,50.0,2.0,2.5,10,0.8,67.57676474365039,39.50911715271002,53.048992919203386,4.8
100.0,24,50.0,2.0,3.0,10,0.9,68.4479377534398,36.635682304644625,51.88635313282602,4.9
100.0,24,50.0,2.0,3.5,10,0.8,54.43029350329152,18.493256911080884,51.94164649070896,4.4
100.0,24,50.0,2.0,4.0,10,0.8,56.3863559195773,17.65033941117251,53.768080205343765,4.5
100.0,24,50.0,2.5,1.0,10,0.8,53.23977194205716,20.643111776301648,45.14926967148313,4.7
100.0,24,50.0,2.5,1.5,10,0.9,63.780771506835094,38.85708549464423,51.88329298141792,4.8
100.0,24,50.0,2.5,2.0,10,0.9,52.05827059719322,19.254177331016805,51.49700563612636,4.9
100.0,24,50.0,2.5,2.5,10,0.9,72.59206960030747,39.09983207625623,61.4093864689961,4.9
100.0,24,50.0,2.5,3.0,10,0.7,51.36676210223,15.878571025348757,51.29579627100939,4.5
100.0,24,50.0,2.5,3.5,10,0.6,46.92953533769986,8.950258269394554,51.38474530261857,4.2
100.0,24,50.0,2.5,4.0,10,1.0,78.6805663921378,42.74203755384356,57.3264337146348,5.0
100.0,24,75.0,0.5,1.0,10,1.0,58.52601085409309,15.678625066560311,55.85447230795423,5.0
100.0,24,75.0,0.5,1.5,10,1.0,67.99565853792706,23.28335361227256,58.58043251784457,5.0
100.0,24,75.0,0.5,2.0,10,1.0,60.04887451213798,12.674302495731911,56.977921066475126,5.0
100.0,24,75.0,0.5,2.5,10,1.0,61.93879634448285,15.755163775604162,59.280327398807415,5.0
100.0,24,75.0,0.5,3.0,10,1.0,64.49106728600296,17.900847731383895,64.15964422174586,5.0
100.0,24,75.0,0.5,3.5,10,1.0,65.54928804046759,15.13263481050202,70.66857264137737,5.0
100.0,24,75.0,0.5,4.0,10,1.0,66.55372199804319,15.658512692142516,74.58447726556358,5.0
100.0,24,75.0,1.0,1.0,10,1.0,54.24389793851143,9.274022297674614,55.36902907684623,5.0
100.0,24,75.0,1.0,1.5,10,1.0,61.04869767957341,13.201268197369028,59.280327398807415,5.0
100.0,24,75.0,1.0,2.0,10,1.0,64.35635090841,17.797158555827668,59.280327398807415,5.0
100.0,24,75.0,1.0,2.5,10,1.0,65.08182295111226,20.173775837868433,60.477921066475126,5.0
100.0,24,75.0,1.0,3.0,10,1.0,62.604715249394985,16.030944093188175,60.477921066475126,5.0
100.0,24,75.0,1.0,3.5,10,1.0,66.41803730575336,15.594236758511226,73.71849977084418,5.0
100.0,24,75.0,1.0,4.0,10,1.0,66.57958783734225,15.681628644601373,74.56935836596664,5.0
100.0,24,75.0,1.5,1.0,10,1.0,54.07084163674129,13.677720859101235,52.679180201630174,5.0
100.0,24,75.0,1.5,1.5,10,1.0,66.93808077052304,25.44345638066018,59.280327398807415,5.0
100.0,24,75.0,1.5,2.0,10,1.0,63.98496569527449,16.14291325688587,61.477921066475126,5.0
100.0,24,75.0,1.5,2.5,10,1.0,65.82805586424263,21.822456828188496,60.477921066475126,5.0
100.0,24,75.0,1.5,3.0,10,1.0,62.604715249394985,16.030944093188175,60.477921066475126,5.0
100.0,24,75.0,1.5,3.5,10,1.0,65.97160278169918,15.491969260333924,71.48632715057323,5.0
100.0,24,75.0,1.5,4.0,10,1.0,65.11284214902768,15.16123408816638,68.38500102526362,5.0
100.0,24,75.0,2.0,1.0,10,1.0,52.85399353313809,9.781590386532784,54.353714628211165,5.0
100.0,24,75.0,2.0,1.5,10,0.9,60.02914373606807,13.550651464823199,54.95584213295025,4.9
100.0,24,75.0,2.0,2.0,10,1.0,65.69509922510774,17.678210668145507,61.45565558401199,5.0
100.0,24,75.0,2.0,2.5,10,1.0,65.82805586424263,21.822456828188496,60.477921066475126,5.0
100.0,24,75.0,2.0,3.0,10,1.0,62.604715249394985,16.030944093188175,60.477921066475126,5.0
100.0,24,75.0,2.0,3.5,10,1.0,64.38814248532853,14.88000948593368,64.71839676958982,5.0
100.0,24,75.0,2.0,4.0,10,1.0,62.894279640552064,13.309387533941676,63.520803101922105,5.0
100.0,24,75.0,2.5,1.0,10,1.0,53.66176519188501,9.78467942327476,55.77605548271083,5.0
100.0,24,75.0,2.5,1.5,10,1.0,59.428957744900416,13.104459574588056,54.63348683097091,5.0
100.0,24,75.0,2.5,2.0,10,1.0,61.54924318517042,13.803973978966747,59.280327398807415,5.0
100.0,24,75.0,2.5,2.5,10,1.0,65.24612000181081,18.20789149290154,64.80240633233228,5.0
100.0,24,75.0,2.5,3.0,10,1.0,60.38615274091935,13.852888939062538,59.280327398807415,5.0
100.0,24,75.0,2.5,3.5,10,1.0,62.169579976852916,12.849847849119564,63.520803101922105,5.0
100.0,24,75.0,2.5,4.0,10,1.0,62.894279640552064,13.309387533941676,63.520803101922105,5.0
100.0,24,100.0,0.5,1.0,10,1.0,69.12101180408992,28.6668436851481,59.116584525508,5.0
100.0,24,100.0,0.5,1.5,10,1.0,59.0655744142127,12.959728539730348,59.383161064065035,5.0
100.0,24,100.0,0.5,2.0,10,1.0,70.01188832451642,20.818287784612995,69.78474927151231,5.0
100.0,24,100.0,0.5,2.5,10,1.0,73.64914086004829,30.099194557771707,70.08990176330357,5.0
100.0,24,100.0,0.5,3.0,10,1.0,64.46724218612626,13.827021947165528,65.07344859493162,5.0
100.0,24,100.0,0.5,3.5,10,1.0,61.09374230474366,13.326173748799988,58.51000298215014,5.0
100.0,24,100.0,0.5,4.0,10,1.0,62.849380175245315,16.024298407868667,58.51000298215014,5.0
100.0,24,100.0,1.0,1.0,10,1.0,61.396154751705545,16.682011311697277,63.10481479438165,5.0
100.0,24,100.0,1.0,1.5,10,1.0,60.94972075378795,13.782912149214681,63.90522901928175,5.0
100.0,24,100.0,1.0,2.0,10,1.0,83.40774947363184,32.21389485204529,81.67031998333634,5.0
100.0,24,100.0,1.0,2.5,10,1.0,80.95325204352025,32.68269082230892,75.16634705349949,5.0
100.0,24,100.0,1.0,3.0,10,1.0,76.17835558041358,32.98310136981866,69.14490958372686,5.0
100.0,24,100.0,1.0,3.5,10,1.0,65.46683285431278,16.557696924483665,66.79903244189609,5.0
100.0,24,100.0,1.0,4.0,10,1.0,73.60133911505699,32.898611189300894,66.79903244189609,5.0
100.0,24,100.0,1.5,1.0,10,1.0,67.3589783498192,24.148578285338687,64.28413627645443,5.0
100.0,24,100.0,1.5,1.5,10,1.0,62.97113074968706,16.72705445864198,63.90522901928175,5.0
100.0,24,100.0,1.5,2.0,10,1.0,88.76797274355559,42.86781243004007,89.09144128314355,5.0
100.0,24,100.0,1.5,2.5,10,1.0,90.83043340768332,42.95830820669555,87.56896716446737,5.0
100.0,24,100.0,1.5,3.0,10,1.0,78.05937471375151,27.967713633529385,76.32511394600365,5.0
100.0,24,100.0,1.5,3.5,10,1.0,70.11780929624231,21.470370454467776,66.79903244189609,5.0
100.0,24,100.0,1.5,4.0,10,1.0,70.1704253576164,21.59285873591342,66.79903244189609,5.0
100.0,24,100.0,2.0,1.0,10,1.0,70.13402787785971,23.76606787027941,73.3900333058667,5.0
100.0,24,100.0,2.0,1.5,10,1.0,64.81349972231638,18.398767090970843,63.898328210177645,5.0
100.0,24,100.0,2.0,2.0,10,1.0,85.49235916005475,30.70444688362935,90.47663457433568,5.0
100.0,24,100.0,2.0,2.5,10,1.0,81.6538030628162,25.12805458958031,88.47638553620043,5.0
100.0,24,100.0,2.0,3.0,10,1.0,72.93786509295363,22.571424193937325,67.21028328829944,5.0
100.0,24,100.0,2.0,3.5,10,1.0,67.98992154519489,18.38270478345834,66.79903244189609,5.0
100.0,24,100.0,2.0,4.0,10,1.0,67.98992154519489,18.38270478345834,66.79903244189609,5.0
100.0,24,100.0,2.5,1.0,10,1.0,69.51544706957128,23.278667266535024,73.3900333058667,5.0
100.0,24,100.0,2.5,1.5,10,1.0,63.01413805083807,16.560011158768315,63.898328210177645,5.0
100.0,24,100.0,2.5,2.0,10,1.0,87.03102641133235,33.48522133528594,91.2500505798086,5.0
100.0,24,100.0,2.5,2.5,10,1.0,81.26119286702757,30.33663296687763,82.91376653788464,5.0
100.0,24,100.0,2.5,3.0,10,1.0,72.70941442585583,23.17874631854215,65.71860929418412,5.0
100.0,24,100.0,2.5,3.5,10,1.0,66.11662157582175,18.00693929366704,64.3315064002785,5.0
100.0,24,100.0,2.5,4.0,10,1.0,66.11662157582175,18.00693929366704,64.3315064002785,5.0
100.0,24,125.0,0.5,1.0,10,0.9,75.66941196195371,33.89640202374806,63.37646394421511,4.9
100.0,24,125.0,0.5,1.5,10,1.0,82.25849231654735,30.452860887698723,77.95977860270395,5.0
100.0,24,125.0,0.5,2.0,10,1.0,81.49805715103881,31.721494506922113,77.71715109748695,5.0
100.0,24,125.0,0.5,2.5,10,1.0,78.92188219239209,27.358837082519795,77.34953540301635,5.0
100.0,24,125.0,0.5,3.0,10,1.0,71.84197838141196,21.74529130711057,70.77016402737215,5.0
100.0,24,125.0,0.5,3.5,10,1.0,73.72955110235657,28.3670986953866,69.59766708644098,5.0
100.0,24,125.0,0.5,4.0,10,1.0,83.62409493806754,47.18344689925484,73.23260639238345,5.0
100.0,24,125.0,1.0,1.0,10,0.9,76.6565655196739,16.70207762616477,81.65849357011696,4.8
100.0,24,125.0,1.0,1.5,10,1.0,74.11741533986243,17.62837872041788,72.6663808388993,5.0
100.0,24,125.0,1.0,2.0,10,1.0,83.63230689864533,32.19054541767791,80.77145291484595,5.0
100.0,24,125.0,1.0,2.5,10,1.0,77.51614905381267,30.149039505270196,75.42630494969467,5.0
100.0,24,125.0,1.0,3.0,10,1.0,75.75089372897858,30.313608676786775,71.90954894271992,5.0
100.0,24,125.0,1.0,3.5,10,1.0,75.46571228355228,31.355399410631467,71.90954894271992,5.0
100.0,24,125.0,1.0,4.0,10,1.0,77.52702916676222,31.442766136138527,75.64852890408653,5.0
100.0,24,125.0,1.5,1.0,10,0.9,73.3536201935889,17.472941959318295,73.65498022600913,4.8
100.0,24,125.0,1.5,1.5,10,1.0,75.14054583351279,19.172407880543794,72.51174026649362,5.0
100.0,24,125.0,1.5,2.0,10,1.0,83.26809523185322,34.383329156011136,73.6413908768775,5.0
100.0,24,125.0,1.5,2.5,10,1.0,80.52156312176194,30.958761437030333,77.66414213882942,5.0
100.0,24,125.0,1.5,3.0,10,1.0,74.83613469377597,26.891716232037453,71.90954894271992,5.0
100.0,24,125.0,1.5,3.5,10,1.0,69.83464055664226,19.250986145442543,71.90954894271992,5.0
100.0,24,125.0,1.5,4.0,10,1.0,71.89251093848716,20.372522399375256,75.23930083401734,5.0
100.0,24,125.0,2.0,1.0,10,1.0,79.68032751978446,27.410372709748433,70.37131129119453,5.0
100.0,24,125.0,2.0,1.5,10,0.9,72.51105568305428,18.448478357959804,72.12078061831096,4.8
100.0,24,125.0,2.0,2.0,10,1.0,83.00939391865582,34.05277578556042,73.6413908768775,5.0
100.0,24,125.0,2.0,2.5,10,1.0,73.34230403783762,21.49573626012583,73.80411630648955,5.0
100.0,24,125.0,2.0,3.0,10,1.0,69.22069553728247,19.05342698354208,71.90954894271992,5.0
100.0,24,125.0,2.0,3.5,10,1.0,70.81001253932371,19.9530573800725,71.90954894271992,5.0
100.0,24,125.0,2.0,4.0,10,1.0,72.85324208507038,20.926753208682346,75.23930083401734,5.0
100.0,24,125.0,2.5,1.0,10,1.0,82.55198831134393,21.722131660285285,86.10253956769938,5.0
100.0,24,125.0,2.5,1.5,10,0.9,75.10864211148937,20.374523485956303,72.12078061831096,4.8
100.0,24,125.0,2.5,2.0,10,1.0,80.59978923251792,29.082493497037557,73.6413908768775,5.0
100.0,24,125.0,2.5,2.5,10,1.0,73.34230403783762,21.49573626012583,73.80411630648955,5.0
100.0,24,125.0,2.5,3.0,10,1.0,69.22069553728247,19.05342698354208,71.90954894271992,5.0
100.0,24,125.0,2.5,3.5,10,1.0,70.81001253932371,19.9530573800725,71.90954894271992,5.0
100.0,24,125.0,2.5,4.0,10,1.0,72.85324208507038,20.926753208682346,75.23930083401734,5.0
100.0,24,150.0,0.5,1.0,10,1.0,97.41020763520297,49.358649700944255,77.1671373927851,5.0
100.0,24,150.0,0.5,1.5,10,0.9,87.70628200452958,34.11153797225473,91.95949188735656,4.9
100.0,24,150.0,0.5,2.0,10,0.8,89.79214465892674,41.009453773697345,72.31865573948345,4.8
100.0,24,150.0,0.5,2.5,10,0.9,89.59421137055148,49.23385412196694,66.95749772711477,4.8
100.0,24,150.0,0.5,3.0,10,0.9,81.13370854871917,35.60752151746945,66.5635622508576,4.9
100.0,24,150.0,0.5,3.5,10,0.9,88.90922536038376,50.880207466594804,66.5635622508576,4.9
100.0,24,150.0,0.5,4.0,10,0.8,67.97768067005322,14.250352801131054,66.80580915716294,4.8
100.0,24,150.0,1.0,1.0,10,1.0,96.74457235718577,47.12459213350085,82.1905905089259,5.0
100.0,24,150.0,1.0,1.5,10,0.9,88.21896215039617,38.476527492394695,77.84467508274143,4.9
100.0,24,150.0,1.0,2.0,10,0.9,84.8112685131459,31.76573534558468,75.61179968929125,4.9
100.0,24,150.0,1.0,2.5,10,0.9,73.96887962958826,22.262962590483518,66.95389599751675,4.9
100.0,24,150.0,1.0,3.0,10,0.9,72.48211354152274,22.632797963565977,65.75660186005025,4.9
100.0,24,150.0,1.0,3.5,10,0.9,76.90680239239428,30.284515188751865,65.75660186005025,4.9
100.0,24,150.0,1.0,4.0,10,0.8,71.11116205020342,24.86190289733936,62.145323352798584,4.8
100.0,24,150.0,1.5,1.0,10,0.9,86.83834948587149,33.43996137244418,77.84467508274143,4.9
100.0,24,150.0,1.5,1.5,10,0.8,79.43224074988555,30.7564826377408,76.96398086285872,4.8
100.0,24,150.0,1.5,2.0,10,1.0,92.4705104187351,45.44475762189861,73.57489945946632,5.0
100.0,24,150.0,1.5,2.5,10,1.0,85.46437495413156,36.94157975376607,74.30589984464562,5.0
100.0,24,150.0,1.5,3.0,10,1.0,82.99788996656305,35.251998511294886,74.30358198516656,5.0
100.0,24,150.0,1.5,3.5,10,1.0,81.86724169676657,35.227619337355584,74.30358198516656,5.0
100.0,24,150.0,1.5,4.0,10,0.9,74.78573875214417,28.490018199055452,73.0,4.9
100.0,24,150.0,2.0,1.0,10,1.0,88.981065474774,36.586836641714996,77.25156905235582,5.0
100.0,24,150.0,2.0,1.5,10,0.8,89.5701337195679,48.58425400622331,79.04374267028871,4.8
100.0,24,150.0,2.0,2.0,10,1.0,89.45717674432576,33.35990657643228,76.83748014500617,5.0
100.0,24,150.0,2.0,2.5,10,1.0,84.27868145720285,35.41222136015397,74.30589984464562,5.0
100.0,24,150.0,2.0,3.0,10,0.9,75.25306076859988,27.187075958995617,73.0,4.9
100.0,24,150.0,2.0,3.5,10,0.9,73.85545622091966,26.279675221175083,73.0,4.9
100.0,24,150.0,2.0,4.0,10,1.0,86.05830155490644,45.59498036725308,74.30358198516656,5.0
100.0,24,150.0,2.5,1.0,10,1.0,96.48016596931443,46.7122154952358,82.2001839021082,5.0
100.0,24,150.0,2.5,1.5,10,1.0,106.73507454008227,57.1699083599333,88.29748395752864,5.0
100.0,24,150.0,2.5,2.0,10,1.0,90.8585783991474,35.27056284310932,76.83748014500617,5.0
100.0,24,150.0,2.5,2.5,10,1.0,86.72656765743938,39.42743817377712,74.30589984464562,5.0
100.0,24,150.0,2.5,3.0,10,0.9,76.78947789882515,31.154524088503255,73.0,4.9
100.0,24,150.0,2.5,3.5,10,0.9,75.39187335114492,30.445361465092397,73.0,4.9
100.0,24,150.0,2.5,4.0,10,1.0,83.73154438953148,38.753776697123655,74.30358198516656,5.0
100.0,30,50.0,0.5,1.0,10,1.0,62.952105212160156,29.667808870429102,56.14050170663684,5.0
100.0,30,50.0,0.5,1.5,10,0.8,52.50426694084766,19.616275307897862,47.85998197476141,4.8
100.0,30,50.0,0.5,2.0,10,0.8,68.18370495900844,41.33111536029176,48.42957202427328,4.8
100.0,30,50.0,0.5,2.5,10,1.0,50.91056402574238,13.219092339993617,49.36521805779435,5.0
100.0,30,50.0,0.5,3.0,10,0.8,48.616503354212185,12.800866998757943,46.910234191337736,4.6
100.0,30,50.0,0.5,3.5,10,0.8,46.735581152747415,9.518354348988023,46.54239954328007,4.7
100.0,30,50.0,0.5,4.0,10,0.6,44.680416640529806,8.504191676830757,46.54239954328007,4.4
