seed,sensorRange,acoCandidateCount,acoStepLength,acoAlpha,acoBeta,victimIdx,uavIdx,foundTime,x,y
3,100.0,24,200.0,1.0,1.0,3,1,26.63201933428622,673.2388973322454,159.5922690956034
3,100.0,24,200.0,1.0,1.0,4,0,62.29956405851203,132.74885263314798,375.411245524934
3,100.0,24,200.0,1.0,1.0,2,0,87.97070189186803,215.91863684970514,463.8297192447227
4,100.0,24,25.0,1.0,1.0,4,0,5.5602262884064055,839.0297058104882,362.8394238671914
4,100.0,24,25.0,1.0,1.0,1,1,6.7640730321173095,823.9420054777253,347.41672479218806
4,100.0,24,25.0,1.0,1.0,2,1,24.57258621535173,838.4908670670161,335.9779116640224
4,100.0,24,50.0,1.0,1.0,4,0,5.5602262884064055,839.0297058104882,362.8394238671914
4,100.0,24,50.0,1.0,1.0,1,1,6.7640730321173095,823.9420054777253,347.41672479218806
4,100.0,24,50.0,1.0,1.0,2,1,33.99676163994527,838.4908670670161,335.9779116640224
4,100.0,24,50.0,1.0,1.0,3,0,73.11774999927545,720.5778549159972,484.4325846094617
4,100.0,24,50.0,1.0,1.0,0,0,77.38429640090087,696.1023585168944,413.25308752411416
4,100.0,24,75.0,1.0,1.0,4,0,5.5602262884064055,839.0297058104882,362.8394238671914
4,100.0,24,75.0,1.0,1.0,1,1,6.7640730321173095,823.9420054777253,347.41672479218806
4,100.0,24,75.0,1.0,1.0,2,1,24.394764712894393,838.4908670670161,335.9779116640224
4,100.0,24,75.0,1.0,1.0,3,0,70.16465520335878,720.5778549159972,484.4325846094617
4,100.0,24,75.0,1.0,1.0,0,1,71.25507421584352,696.1023585168944,413.25308752411416
4,100.0,24,100.0,1.0,1.0,4,0,5.5602262884064055,839.0297058104882,362.8394238671914
4,100.0,24,100.0,1.0,1.0,1,1,6.7640730321173095,823.9420054777253,347.41672479218806
4,100.0,24,100.0,1.0,1.0,2,1,24.188544381264204,838.4908670670161,335.9779116640224
4,100.0,24,100.0,1.0,1.0,3,1,40.0,720.5778549159972,484.4325846094617
4,100.0,24,100.0,1.0,1.0,0,1,44.0,696.1023585168944,413.25308752411416
4,100.0,24,125.0,1.0,1.0,4,0,5.5602262884064055,839.0297058104882,362.8394238671914
4,100.0,24,125.0,1.0,1.0,1,1,6.7640730321173095,823.9420054777253,347.41672479218806
4,100.0,24,125.0,1.0,1.0,2,1,39.51081697957875,838.4908670670161,335.9779116640224
4,100.0,24,125.0,1.0,1.0,3,1,66.96932966997318,720.5778549159972,484.4325846094617
4,100.0,24,125.0,1.0,1.0,0,0,67.94147660946986,696.1023585168944,413.25308752411416
4,100.0,24,150.0,1.0,1.0,4,0,5.5602262884064055,839.0297058104882,362.8394238671914
4,100.0,24,150.0,1.0,1.0,1,1,6.7640730321173095,823.9420054777253,347.41672479218806
4,100.0,24,150.0,1.0,1.0,2,1,36.624903428086476,838.4908670670161,335.9779116640224
4,100.0,24,150.0,1.0,1.0,0,1,45.0,696.1023585168944,413.25308752411416
4,100.0,24,150.0,1.0,1.0,3,1,49.06397030712065,720.5778549159972,484.4325846094617
4,100.0,24,175.0,1.0,1.0,4,0,5.5602262884064055,839.0297058104882,362.8394238671914
4,100.0,24,175.0,1.0,1.0,1,1,6.7640730321173095,823.9420054777253,347.41672479218806
4,100.0,24,175.0,1.0,1.0,2,1,29.435031802973434,838.4908670670161,335.9779116640224
4,100.0,24,175.0,1.0,1.0,3,1,66.80147823784253,720.5778549159972,484.4325846094617
4,100.0,24,200.0,1.0,1.0,4,0,5.5602262884064055,839.0297058104882,362.8394238671914
4,100.0,24,200.0,1.0,1.0,1,1,6.7640730321173095,823.9420054777253,347.41672479218806
4,100.0,24,200.0,1.0,1.0,2,1,31.749295118606188,838.4908670670161,335.9779116640224
4,100.0,24,200.0,1.0,1.0,0,1,91.79240153850188,696.1023585168944,413.25308752411416
4,100.0,24,200.0,1.0,1.0,3,1,95.83979955851932,720.5778549159972,484.4325846094617
5,100.0,24,50.0,1.0,1.0,0,1,50.54202759010277,520.530317209014,254.71924036973974
5,100.0,24,50.0,1.0,1.0,2,1,54.15071078016827,456.83700811508027,225.171883918791
5,100.0,24,50.0,1.0,1.0,1,1,64.94489972426743,502.64955294754225,279.2042435264167
