69,100.0,24,80.0,1.0,2.0,0,0,40.549999999999834,302.636182998712,480.89999984430034
69,100.0,24,80.0,1.0,2.0,3,0,46.499999999999496,221.30952040347012,403.99011159572785
69,100.0,24,80.0,1.0,2.0,4,0,49.74999999999931,179.77403356287078,445.0168301766553
69,100.0,24,80.0,1.0,2.0,1,0,59.09999999999878,134.0827040404576,314.50440924269446
69,100.0,24,80.0,1.0,2.0,2,0,102.09999999999634,409.3071211383573,380.5886979159459
5,100.0,24,80.0,1.0,2.0,2,1,15.15000000000008,641.3419104959618,389.9383914965445
5,100.0,24,80.0,1.0,2.0,1,1,65.64999999999841,505.93220023996184,342.2293027020412
5,100.0,24,80.0,1.0,2.0,0,1,69.74999999999818,442.97532084268863,393.44137582989333
5,100.0,24,80.0,1.0,2.0,4,0,86.79999999999721,392.15726334251553,272.1200807916347
5,100.0,24,80.0,1.0,2.0,3,0,91.49999999999694,484.2937747915231,290.0087360862885
1,100.0,24,80.0,1.0,2.0,0,1,3.5499999999999954,862.2958223264455,445.0480983211497
1,100.0,24,80.0,1.0,2.0,4,1,26.150000000000237,857.2989521298092,249.76931040975555
1,100.0,24,80.0,1.0,2.0,2,0,44.749999999999595,330.64262676953626,270.8626242713369
1,100.0,24,80.0,1.0,2.0,1,1,46.99999999999947,714.3878665308436,136.2277265801565
1,100.0,24,80.0,1.0,2.0,3,0,73.24999999999798,270.3031211243375,203.47377720946525
35,100.0,24,80.0,1.0,2.0,0,0,47.29999999999945,381.2943888491787,338.8952957367715
35,100.0,24,80.0,1.0,2.0,1,0,49.64999999999932,351.89759522570296,374.8225659414404
35,100.0,24,80.0,1.0,2.0,2,1,136.69999999999683,136.44820783792287,279.4845938268017
35,100.0,24,80.0,1.0,2.0,0,0,47.29999999999945,381.2943888491787,338.8952957367715
35,100.0,24,80.0,1.0,2.0,1,0,49.64999999999932,351.89759522570296,374.8225659414404
35,100.0,24,80.0,1.0,2.0,2,1,136.69999999999683,136.44820783792287,279.4845938268017
35,100.0,24,80.0,1.0,2.0,4,1,150.1499999999999,193.36183563088832,162.54032437354104
35,100.0,24,80.0,1.0,2.0,3,1,156.7500000000014,234.00952393056252,220.96750773068868
176,100.0,24,80.0,1.0,2.0,2,1,11.300000000000026,734.1355301815942,454.2532408771096
176,100.0,24,80.0,1.0,2.0,1,0,90.04999999999703,288.034161569861,404.3298382033742
176,100.0,24,80.0,1.0,2.0,0,0,97.19999999999662,239.50826707769056,466.9248490178175
176,100.0,24,80.0,1.0,2.0,4,1,120.69999999999528,586.473450215911,141.89975366545866
176,100.0,24,80.0,1.0,2.0,3,0,190.45000000000906,229.0431634054642,258.7825649482453
69,100.0,24,80.0,1.0,2.0,2,0,48.89999999999936,409.3071211383573,380.5886979159459
69,100.0,24,80.0,1.0,2.0,0,0,56.64999999999892,302.636182998712,480.89999984430034
69,100.0,24,80.0,1.0,2.0,3,0,68.64999999999824,221.30952040347012,403.99011159572785
69,100.0,24,80.0,1.0,2.0,1,0,80.44999999999757,134.0827040404576,314.50440924269446
69,100.0,24,80.0,1.0,2.0,4,0,88.7999999999971,179.77403356287078,445.0168301766553
5,100.0,24,80.0,1.0,2.0,2,1,15.85000000000009,641.3419104959618,389.9383914965445
5,100.0,24,80.0,1.0,2.0,1,1,59.09999999999878,505.93220023996184,342.2293027020412
